"cluster","tf","method","n_obs","n_pred","oob_r2","cv_r2","lodo_r2","null_metric","null_q95","p_perm","beats_null","imp_stability_spearman","imp_top5_jaccard","dataset"
"blood_cell","KLF2","ridge",216,48,NA,0.847692622794707,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","KLF2","spearman",216,48,NA,0.436201966897581,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","MYBL2","rf",216,48,0.713051711225404,0.70030270488774,NA,"oob_r2",-0.0610350792143904,0.0196078431372549,TRUE,0.904069571090848,0.933333333333333,"cz_influenza"
"blood_cell","MYBL2","lm",216,48,NA,0.607871103440574,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","MYBL2","ridge",216,48,NA,0.642767036138624,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","MYBL2","spearman",216,48,NA,0.16138404161664,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","JUN","rf",216,48,0.858947010756207,0.839531054413475,NA,"oob_r2",-0.0675701550241782,0.0196078431372549,TRUE,0.923512809379071,0.933333333333333,"cz_influenza"
"blood_cell","JUN","lm",216,48,NA,0.839154772691245,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","JUN","ridge",216,48,NA,0.870770408316161,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","JUN","spearman",216,48,NA,0.457659746425728,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","ARID3A","rf",216,48,0.788837986711893,0.800282637757251,NA,"oob_r2",-0.0402558555779104,0.0196078431372549,TRUE,0.909610652771747,0.686772486772487,"cz_influenza"
"blood_cell","ARID3A","lm",216,48,NA,0.716446360594916,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","ARID3A","ridge",216,48,NA,0.773622485561416,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","ARID3A","spearman",216,48,NA,0.283302907821558,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","HDAC2","rf",216,48,0.762976750086334,0.723427259959719,NA,"oob_r2",-0.0421053376327283,0.0196078431372549,TRUE,0.906452935784243,0.762962962962963,"cz_influenza"
"blood_cell","HDAC2","lm",216,48,NA,0.673833749972256,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","HDAC2","ridge",216,48,NA,0.743431528089341,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","HDAC2","spearman",216,48,NA,0.148067014704914,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","NFE2L2","rf",216,48,0.840834221510916,0.833717991900903,NA,"oob_r2",-0.0623127017326629,0.0196078431372549,TRUE,0.902740386934916,0.77989417989418,"cz_influenza"
"blood_cell","NFE2L2","lm",216,48,NA,0.747702255705574,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","NFE2L2","ridge",216,48,NA,0.806994390781197,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","NFE2L2","spearman",216,48,NA,0.489987970128937,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","GTF3C2","rf",216,48,0.801616537439772,0.772780396930394,NA,"oob_r2",-0.032649550797986,0.0196078431372549,TRUE,0.887989096347759,0.77037037037037,"cz_influenza"
"blood_cell","GTF3C2","lm",216,48,NA,0.73573758436881,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","GTF3C2","ridge",216,48,NA,0.79030141085948,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","GTF3C2","spearman",216,48,NA,0.206437414860395,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","BCL11A","rf",216,48,0.858202789495374,0.838975719126594,NA,"oob_r2",-0.0322581770664901,0.0196078431372549,TRUE,0.93794567472379,0.881481481481481,"cz_influenza"
"blood_cell","BCL11A","lm",216,48,NA,0.77157825155683,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","BCL11A","ridge",216,48,NA,0.826375483214994,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","BCL11A","spearman",216,48,NA,0.418017459412163,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","IRF8","rf",216,48,0.835215600530773,0.808833011934779,NA,"oob_r2",-0.0371834215938444,0.0196078431372549,TRUE,0.92888502918898,0.586243386243386,"cz_influenza"
"blood_cell","IRF8","lm",216,48,NA,0.740056352964039,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","IRF8","ridge",216,48,NA,0.788857125738161,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","IRF8","spearman",216,48,NA,0.21020544408734,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","TFCP2","rf",216,48,0.813755278638413,0.805815856482131,NA,"oob_r2",-0.0268400317884049,0.0196078431372549,TRUE,0.947423650311188,0.744973544973545,"cz_influenza"
"blood_cell","TFCP2","lm",216,48,NA,0.715324824850526,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","TFCP2","ridge",216,48,NA,0.799361504972367,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","TFCP2","spearman",216,48,NA,0.382121503431246,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","HES4","rf",216,48,0.78511171337519,0.75705786713462,NA,"oob_r2",-0.0337523288592977,0.0196078431372549,TRUE,0.939836927678873,1,"cz_influenza"
"blood_cell","HES4","lm",216,48,NA,0.645894476184232,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","HES4","ridge",216,48,NA,0.716735701692093,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","HES4","spearman",216,48,NA,0.204081676082162,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","LYL1","rf",216,48,0.848081233263908,0.808492794202616,NA,"oob_r2",-0.0437315479493324,0.0196078431372549,TRUE,0.945426255608626,0.868783068783069,"cz_influenza"
"blood_cell","LYL1","lm",216,48,NA,0.710215463650188,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","LYL1","ridge",216,48,NA,0.772470954102721,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","LYL1","spearman",216,48,NA,0.357058730620023,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","ZNF350","rf",216,48,0.752594273116359,0.720138639679092,NA,"oob_r2",-0.0394983690625239,0.0196078431372549,TRUE,0.874593525353404,0.774603174603175,"cz_influenza"
"blood_cell","ZNF350","lm",216,48,NA,0.661727300562079,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","ZNF350","ridge",216,48,NA,0.725629395701712,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","ZNF350","spearman",216,48,NA,0.194975580666672,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","SP1","rf",216,48,0.875964387821368,0.841034760004004,NA,"oob_r2",-0.0465127611747054,0.0196078431372549,TRUE,0.931898007429922,1,"cz_influenza"
"blood_cell","SP1","lm",216,48,NA,0.780324453464826,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","SP1","ridge",216,48,NA,0.827016879119164,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","SP1","spearman",216,48,NA,0.399498810755613,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","ZNF768","rf",216,48,0.826104976640116,0.775829699506869,NA,"oob_r2",-0.0443757066922941,0.0196078431372549,TRUE,0.94349640565446,0.740740740740741,"cz_influenza"
"blood_cell","ZNF768","lm",216,48,NA,0.658642453393075,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","ZNF768","ridge",216,48,NA,0.75535767949986,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","ZNF768","spearman",216,48,NA,0.35583927181108,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","WRNIP1","rf",216,48,0.811521004131452,0.805441851176405,NA,"oob_r2",-0.0622373993372307,0.0196078431372549,TRUE,0.925324456023544,0.881481481481481,"cz_influenza"
"blood_cell","WRNIP1","lm",216,48,NA,0.705532663218849,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","WRNIP1","ridge",216,48,NA,0.767864959386286,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","WRNIP1","spearman",216,48,NA,0.215526745091767,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","KLF16","rf",216,48,0.774892664121117,0.767162374384673,NA,"oob_r2",-0.0549396388577465,0.0196078431372549,TRUE,0.920943696627587,1,"cz_influenza"
"blood_cell","KLF16","lm",216,48,NA,0.584731527239105,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","KLF16","ridge",216,48,NA,0.692339436477925,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","KLF16","spearman",216,48,NA,0.271803452054339,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","MAFB","rf",216,48,0.816874466232258,0.801102149329788,NA,"oob_r2",-0.0467623753972593,0.0196078431372549,TRUE,0.900484874800984,0.653968253968254,"cz_influenza"
"blood_cell","MAFB","lm",216,48,NA,0.76499733503937,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","MAFB","ridge",216,48,NA,0.80251641458869,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","MAFB","spearman",216,48,NA,0.405213015150027,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","MEF2A","rf",216,48,0.856020229246886,0.837894579784957,NA,"oob_r2",-0.046861057842827,0.0196078431372549,TRUE,0.93919284025667,0.785185185185185,"cz_influenza"
"blood_cell","MEF2A","lm",216,48,NA,0.721043500667261,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
