"cluster","tf","method","n_obs","n_pred","oob_r2","cv_r2","lodo_r2","null_metric","null_q95","p_perm","beats_null","imp_stability_spearman","imp_top5_jaccard"
"CD8_T","NFE2L2","rf",984,61,0.843264775518786,0.841544242717999,0.778244437555606,"oob_r2",-0.0257302255451416,0.0196078431372549,TRUE,0.920043480815559,1
"CD8_T","NFE2L2","lm",984,61,NA,0.84135483727864,0.766731106674652,"cv_r2",-0.0630056586974103,0.0196078431372549,TRUE,NA,NA
"CD8_T","NFE2L2","ridge",984,61,NA,0.841418781511806,0.767050991309708,"cv_r2",7.34011263716183e-05,0.0196078431372549,TRUE,NA,NA
"CD8_T","NFE2L2","spearman",984,61,NA,0.542326541732225,0.444599252608563,"cv_r2",0.00432952752447826,0.0196078431372549,TRUE,NA,NA
"CD8_T","HOXB4","rf",984,61,0.812373886535749,0.813165705851719,0.663468762620058,"oob_r2",-0.0342041515901912,0.0196078431372549,TRUE,0.934448557494565,1
"CD8_T","HOXB4","lm",984,61,NA,0.816845973731086,0.695054682289843,"cv_r2",-0.0544105252044704,0.0196078431372549,TRUE,NA,NA
"CD8_T","HOXB4","ridge",984,61,NA,0.817418804102608,0.692977031804116,"cv_r2",0.000787046141139851,0.0196078431372549,TRUE,NA,NA
"CD8_T","HOXB4","spearman",984,61,NA,0.386454499221859,0.232733136148925,"cv_r2",0.00391382826008716,0.0196078431372549,TRUE,NA,NA
"CD8_T","ZNF683","rf",984,61,0.83457681833165,0.829565238550711,0.738555064261398,"oob_r2",-0.0364768830077423,0.0196078431372549,TRUE,0.937364122451378,0.844444444444444
"CD8_T","ZNF683","lm",984,61,NA,0.808275089753169,0.745188739767718,"cv_r2",-0.058298210439082,0.0196078431372549,TRUE,NA,NA
"CD8_T","ZNF683","ridge",984,61,NA,0.8090918376203,0.74572133307924,"cv_r2",-4.41940125747448e-05,0.0196078431372549,TRUE,NA,NA
"CD8_T","ZNF683","spearman",984,61,NA,0.404071640399716,0.143924600360475,"cv_r2",0.00496122599709998,0.0196078431372549,TRUE,NA,NA
"CD8_T","NFIA","rf",984,61,0.836883056089472,0.83493050147396,0.76542497067512,"oob_r2",-0.0336544656386607,0.0196078431372549,TRUE,0.944903930900758,0.844444444444444
"CD8_T","NFIA","lm",984,61,NA,0.820714737534904,0.727035024198826,"cv_r2",-0.0534842131680048,0.0196078431372549,TRUE,NA,NA
"CD8_T","NFIA","ridge",984,61,NA,0.819080159354391,0.729083318408345,"cv_r2",0.000966286585635687,0.0196078431372549,TRUE,NA,NA
"CD8_T","NFIA","spearman",984,61,NA,0.428044473047207,0.355710809217204,"cv_r2",0.000841506285640007,0.0196078431372549,TRUE,NA,NA
