"cluster","tf","method","n_obs","n_pred","oob_r2","cv_r2","lodo_r2","null_metric","null_q95","p_perm","beats_null","imp_stability_spearman","imp_top5_jaccard"
"HSPC","GATA2","rf",234,38,0.690626792724271,0.669869092817023,0.480480798429678,"oob_r2",-0.0551335983910964,0.0196078431372549,TRUE,0.928749802434013,0.724867724867725
"HSPC","GATA2","lm",234,38,NA,0.37663196827081,0.00644762899758022,"cv_r2",-0.171666863260598,0.0196078431372549,TRUE,NA,NA
"HSPC","GATA2","ridge",234,38,NA,0.487453396198138,0.328209292121366,"cv_r2",0.00463340035784522,0.0196078431372549,TRUE,NA,NA
"HSPC","GATA2","spearman",234,38,NA,0.181602250759818,-0.0571712214750391,"cv_r2",0.0105136572168718,0.0196078431372549,TRUE,NA,NA
"HSPC","BATF3","rf",234,38,0.725548202737668,0.721040471952154,0.612166342306915,"oob_r2",-0.0390691267255071,0.0196078431372549,TRUE,0.871403387192861,0.933333333333333
"HSPC","BATF3","lm",234,38,NA,0.595119045088335,0.502705569104093,"cv_r2",-0.141456292522063,0.0196078431372549,TRUE,NA,NA
"HSPC","BATF3","ridge",234,38,NA,0.648928811139099,0.565114860766716,"cv_r2",0.00299750212789687,0.0196078431372549,TRUE,NA,NA
"HSPC","BATF3","spearman",234,38,NA,0.586490837582815,0.580176513034387,"cv_r2",0.00432717437647488,0.0196078431372549,TRUE,NA,NA
"HSPC","BHLHE41","rf",234,38,0.64726446711541,0.624462618992559,0.424544797595865,"oob_r2",-0.052495291795692,0.0196078431372549,TRUE,0.870430754641281,0.627513227513227
"HSPC","BHLHE41","lm",234,38,NA,0.609524914803166,0.448697868172961,"cv_r2",-0.192961078158849,0.0196078431372549,TRUE,NA,NA
"HSPC","BHLHE41","ridge",234,38,NA,0.634836924051646,0.491200364436304,"cv_r2",-0.00315600483732473,0.0196078431372549,TRUE,NA,NA
"HSPC","BHLHE41","spearman",234,38,NA,0.445407680488677,0.332336747973564,"cv_r2",0.0193828547333579,0.0196078431372549,TRUE,NA,NA
"HSPC","JUN","rf",234,38,0.646770551407118,0.578466100074187,-0.21557044697714,"oob_r2",-0.0405625463650693,0.0196078431372549,TRUE,0.87839661523872,0.674074074074074
"HSPC","JUN","lm",234,38,NA,0.401424372522808,-0.351538371713663,"cv_r2",-0.130947464329388,0.0196078431372549,TRUE,NA,NA
"HSPC","JUN","ridge",234,38,NA,0.448764981235564,-0.359473039285598,"cv_r2",-0.00283762881037079,0.0196078431372549,TRUE,NA,NA
"HSPC","JUN","spearman",234,38,NA,0.0746741283591,-0.542740151415917,"cv_r2",0.0103234262926862,0.0196078431372549,TRUE,NA,NA
"HSPC","ZNF76","rf",234,38,0.702551224733807,0.681939309195288,0.436660633576387,"oob_r2",-0.0590079724355445,0.0196078431372549,TRUE,0.922490911964596,0.785185185185185
"HSPC","ZNF76","lm",234,38,NA,0.499582478104891,0.243597446776948,"cv_r2",-0.189622951111429,0.0196078431372549,TRUE,NA,NA
"HSPC","ZNF76","ridge",234,38,NA,0.569413406694594,0.348704111455554,"cv_r2",-0.001542086659834,0.0196078431372549,TRUE,NA,NA
"HSPC","ZNF76","spearman",234,38,NA,0.247793603616566,0.0368810156337398,"cv_r2",0.000294207793446303,0.0196078431372549,TRUE,NA,NA
"HSPC","ETS1","rf",234,38,0.723025050927628,0.67638764491717,0.357150699358993,"oob_r2",-0.0719552544182892,0.0196078431372549,TRUE,0.912774312774313,0.704761904761905
"HSPC","ETS1","lm",234,38,NA,0.347342594681911,-0.153463252704169,"cv_r2",-0.192210010972999,0.0196078431372549,TRUE,NA,NA
"HSPC","ETS1","ridge",234,38,NA,0.460612003133851,0.176086756039913,"cv_r2",-0.00240348145849006,0.0196078431372549,TRUE,NA,NA
"HSPC","ETS1","spearman",234,38,NA,0.128514975496165,-0.169304233904982,"cv_r2",0.00209673787046253,0.0196078431372549,TRUE,NA,NA
"HSPC","ZNF740","rf",234,38,0.669785101336054,0.637564274865341,0.474785219152184,"oob_r2",-0.0418647518095993,0.0196078431372549,TRUE,0.884251863199232,0.648941798941799
"HSPC","ZNF740","lm",234,38,NA,0.528478644535439,0.120532649860022,"cv_r2",-0.177974961206221,0.0196078431372549,TRUE,NA,NA
"HSPC","ZNF740","ridge",234,38,NA,0.588065940133806,0.339837458793005,"cv_r2",-0.00318861351237274,0.0196078431372549,TRUE,NA,NA
"HSPC","ZNF740","spearman",234,38,NA,0.401316612475214,0.343472355335772,"cv_r2",0.00338844239228358,0.0196078431372549,TRUE,NA,NA
"HSPC","HLF","rf",234,38,0.620653884939949,0.601961051514268,0.375257974573124,"oob_r2",-0.0510832193767207,0.0196078431372549,TRUE,0.866846603688709,0.68042328042328
"HSPC","HLF","lm",234,38,NA,0.61642352769107,0.363421424279897,"cv_r2",-0.175349555532646,0.0196078431372549,TRUE,NA,NA
"HSPC","HLF","ridge",234,38,NA,0.591746074471372,0.292796260061598,"cv_r2",-0.00199085126437429,0.0196078431372549,TRUE,NA,NA
"HSPC","HLF","spearman",234,38,NA,0.343796880555932,0.133132310300303,"cv_r2",0.0128271075525205,0.0196078431372549,TRUE,NA,NA
"HSPC","MYBL1","rf",234,38,0.751125361213366,0.717103897326583,0.218690169426705,"oob_r2",-0.0298176953961743,0.0196078431372549,TRUE,0.88374609427241,0.762962962962963
"HSPC","MYBL1","lm",234,38,NA,0.543048347461488,0.149369720862856,"cv_r2",-0.150838283034,0.0196078431372549,TRUE,NA,NA
"HSPC","MYBL1","ridge",234,38,NA,0.619698557071125,0.166787772310316,"cv_r2",-0.00275631392969793,0.0196078431372549,TRUE,NA,NA
"HSPC","MYBL1","spearman",234,38,NA,0.308812786253474,0.10156752431968,"cv_r2",-0.000380751322261046,0.0196078431372549,TRUE,NA,NA
"HSPC","SP100","rf",234,38,0.677737424117133,0.629784342823884,0.118430279332555,"oob_r2",-0.0385435851083013,0.0196078431372549,TRUE,0.829896293054188,0.718518518518518
"HSPC","SP100","lm",234,38,NA,0.408289390103984,-0.220482183079731,"cv_r2",-0.135919417858747,0.0196078431372549,TRUE,NA,NA
"HSPC","SP100","ridge",234,38,NA,0.496387933518057,-0.0523291570017106,"cv_r2",-0.00233748025243353,0.0196078431372549,TRUE,NA,NA
"HSPC","SP100","spearman",234,38,NA,0.249980279395505,0.0108658915050769,"cv_r2",0.0114768659386735,0.0196078431372549,TRUE,NA,NA
"HSPC","BDP1","rf",234,38,0.584558218793367,0.532313162074553,0.19159643410784,"oob_r2",-0.0292185316142906,0.0196078431372549,TRUE,0.861925082977714,0.740740740740741
"HSPC","BDP1","lm",234,38,NA,0.214578009329278,-0.0257798482943103,"cv_r2",-0.147071713044053,0.0196078431372549,TRUE,NA,NA
"HSPC","BDP1","ridge",234,38,NA,0.42957892223303,0.177978581831402,"cv_r2",-0.00125944075359372,0.0196078431372549,TRUE,NA,NA
"HSPC","BDP1","spearman",234,38,NA,0.261763808472247,0.130452419819556,"cv_r2",0.00508655660189979,0.0196078431372549,TRUE,NA,NA
"HSPC","DMRTA1","rf",234,38,0.75208934834979,0.733012286947196,0.395935448809635,"oob_r2",-0.0478309066440072,0.0196078431372549,TRUE,0.898768404031562,1
"HSPC","DMRTA1","lm",234,38,NA,0.676721791980707,0.39906336938784,"cv_r2",-0.143012199329876,0.0196078431372549,TRUE,NA,NA
"HSPC","DMRTA1","ridge",234,38,NA,0.707021621697259,0.384336798574164,"cv_r2",-0.00289165889489416,0.0196078431372549,TRUE,NA,NA
"HSPC","DMRTA1","spearman",234,38,NA,0.547597860815437,0.397585459404623,"cv_r2",0.00190163627399055,0.0196078431372549,TRUE,NA,NA
"HSPC","NFE2L2","rf",234,38,0.733539368529393,0.736187947077998,0.409481436033468,"oob_r2",-0.0383620782932782,0.0196078431372549,TRUE,0.934901703322756,0.881481481481481
"HSPC","NFE2L2","lm",234,38,NA,0.379755394390705,0.00774027724064363,"cv_r2",-0.170970155128076,0.0196078431372549,TRUE,NA,NA
"HSPC","NFE2L2","ridge",234,38,NA,0.511525761443478,0.21527623387766,"cv_r2",0.00494798175631818,0.0196078431372549,TRUE,NA,NA
"HSPC","NFE2L2","spearman",234,38,NA,0.206394326093744,0.0258036083013005,"cv_r2",0.00645120029506742,0.0196078431372549,TRUE,NA,NA
"HSPC","IRF7","rf",234,38,0.59800293658593,0.508540928039579,-0.363838733125908,"oob_r2",-0.0441413194875679,0.0196078431372549,TRUE,0.857596868123184,0.5994708994709
"HSPC","IRF7","lm",234,38,NA,0.33220474514421,-0.534952605542319,"cv_r2",-0.135608219940148,0.0196078431372549,TRUE,NA,NA
"HSPC","IRF7","ridge",234,38,NA,0.447569256251173,-0.456005458714222,"cv_r2",-0.00308911525769489,0.0196078431372549,TRUE,NA,NA
"HSPC","IRF7","spearman",234,38,NA,0.181190837248427,-0.550497280310931,"cv_r2",0.00559226285570758,0.0196078431372549,TRUE,NA,NA
"HSPC","HOXA5","rf",234,38,0.828454001188434,0.820656349063518,0.654267652768739,"oob_r2",-0.0258983800852181,0.0196078431372549,TRUE,0.897829813619287,0.822222222222222
"HSPC","HOXA5","lm",234,38,NA,0.724575851711722,0.554662330214241,"cv_r2",-0.123366676134508,0.0196078431372549,TRUE,NA,NA
"HSPC","HOXA5","ridge",234,38,NA,0.737707431300496,0.625107469862369,"cv_r2",-0.000886896054273501,0.0196078431372549,TRUE,NA,NA
"HSPC","HOXA5","spearman",234,38,NA,0.505028731330207,0.361104870312618,"cv_r2",0.00764691449229879,0.0196078431372549,TRUE,NA,NA
"HSPC","POU2F2","rf",234,38,0.765824750720146,0.743663483539171,0.51940652302187,"oob_r2",-0.0497575291446277,0.0196078431372549,TRUE,0.898996972681183,0.933333333333333
"HSPC","POU2F2","lm",234,38,NA,0.658678241583654,0.549310100028022,"cv_r2",-0.180168005842401,0.0196078431372549,TRUE,NA,NA
"HSPC","POU2F2","ridge",234,38,NA,0.702113850016551,0.56201546097249,"cv_r2",-0.00203123790338443,0.0196078431372549,TRUE,NA,NA
"HSPC","POU2F2","spearman",234,38,NA,0.450842566118723,0.275420572062982,"cv_r2",0.00219034629605774,0.0196078431372549,TRUE,NA,NA
"HSPC","FOXN3","rf",234,38,0.772995214656547,0.7431937111201,0.614665768724316,"oob_r2",-0.0527914071103032,0.0196078431372549,TRUE,0.892971514024146,0.874074074074074
"HSPC","FOXN3","lm",234,38,NA,0.632229030872334,0.441533990832436,"cv_r2",-0.161432263347798,0.0196078431372549,TRUE,NA,NA
"HSPC","FOXN3","ridge",234,38,NA,0.6685767299886,0.571235533059968,"cv_r2",0.000550435716386153,0.0196078431372549,TRUE,NA,NA
"HSPC","FOXN3","spearman",234,38,NA,0.483344959165719,0.403024113978093,"cv_r2",0.00124351061200921,0.0196078431372549,TRUE,NA,NA
"HSPC","CEBPB","rf",234,38,0.62297908649883,0.609042244623171,0.0602182439206009,"oob_r2",-0.0322258844264882,0.0196078431372549,TRUE,0.828281723018565,0.744973544973545
"HSPC","CEBPB","lm",234,38,NA,0.382644736399453,-0.27075501351724,"cv_r2",-0.143808524122744,0.0196078431372549,TRUE,NA,NA
"HSPC","CEBPB","ridge",234,38,NA,0.4817580391289,-0.110575567129994,"cv_r2",-0.00478432597558531,0.0196078431372549,TRUE,NA,NA
"HSPC","CEBPB","spearman",234,38,NA,0.21979425073416,-0.121354221862124,"cv_r2",0.00821493186853095,0.0196078431372549,TRUE,NA,NA
"HSPC","NFATC4","rf",234,38,0.672799721862695,0.616321989767711,0.124444023621472,"oob_r2",-0.0402281669561581,0.0196078431372549,TRUE,0.87455471665998,0.641269841269841
"HSPC","NFATC4","lm",234,38,NA,0.427808016133803,-0.148065776977224,"cv_r2",-0.125812845689408,0.0196078431372549,TRUE,NA,NA
"HSPC","NFATC4","ridge",234,38,NA,0.533993341024829,-0.041203006385572,"cv_r2",-0.00129029862293766,0.0196078431372549,TRUE,NA,NA
"HSPC","NFATC4","spearman",234,38,NA,0.262190143332127,-0.00816512729447871,"cv_r2",0.0148499338929017,0.0196078431372549,TRUE,NA,NA
"HSPC","STAT1","rf",234,38,0.602906430977467,0.555715447197143,-0.260658696255581,"oob_r2",-0.0460507833221809,0.0196078431372549,TRUE,0.86154089311984,0.630687830687831
"HSPC","STAT1","lm",234,38,NA,0.424152268207663,-0.412477158889855,"cv_r2",-0.145707447823945,0.0196078431372549,TRUE,NA,NA
"HSPC","STAT1","ridge",234,38,NA,0.500165085920866,-0.373185775898004,"cv_r2",-0.0024770032715208,0.0196078431372549,TRUE,NA,NA
"HSPC","STAT1","spearman",234,38,NA,0.222000742527955,-0.374667280147215,"cv_r2",-0.00169329964828014,0.0196078431372549,TRUE,NA,NA
"HSPC","IRF9","rf",234,38,0.608723121963672,0.532305043381754,-0.245844622933053,"oob_r2",-0.0418024133945482,0.0196078431372549,TRUE,0.865411970675128,0.73015873015873
"HSPC","IRF9","lm",234,38,NA,0.416355914097774,-0.394680318951181,"cv_r2",-0.14436131666633,0.0196078431372549,TRUE,NA,NA
"HSPC","IRF9","ridge",234,38,NA,0.491468682671147,-0.384758796346015,"cv_r2",-0.00290822649896093,0.0196078431372549,TRUE,NA,NA
"HSPC","IRF9","spearman",234,38,NA,0.216953197758452,-0.40448252085455,"cv_r2",-0.00148395015965689,0.0196078431372549,TRUE,NA,NA
"HSPC","ZNF143","rf",234,38,0.626881711743585,0.588979285671927,-0.134487900589414,"oob_r2",-0.0619167922846401,0.0196078431372549,TRUE,0.883405672879357,0.784126984126984
"HSPC","ZNF143","lm",234,38,NA,0.413083956209776,-0.339738133479255,"cv_r2",-0.150274143186918,0.0196078431372549,TRUE,NA,NA
"HSPC","ZNF143","ridge",234,38,NA,0.510409840873668,-0.253935300547206,"cv_r2",-0.00120422830562753,0.0196078431372549,TRUE,NA,NA
"HSPC","ZNF143","spearman",234,38,NA,0.246267035501368,-0.408317859140939,"cv_r2",-0.00782334019047023,0.0196078431372549,TRUE,NA,NA
"HSPC","ESRRA","rf",234,38,0.751257620116151,0.716506547795491,0.536078030007016,"oob_r2",-0.0511300647115824,0.0196078431372549,TRUE,0.885662180399022,0.814814814814815
"HSPC","ESRRA","lm",234,38,NA,0.597485229170241,0.457723555608206,"cv_r2",-0.156832886506339,0.0196078431372549,TRUE,NA,NA
"HSPC","ESRRA","ridge",234,38,NA,0.634893412349249,0.481371090807057,"cv_r2",-0.000383710620419365,0.0196078431372549,TRUE,NA,NA
"HSPC","ESRRA","spearman",234,38,NA,0.459041181158945,0.14521578125907,"cv_r2",0.0175721045357202,0.0196078431372549,TRUE,NA,NA
"HSPC","GATA3","rf",234,38,0.71346561400467,0.710637312358696,0.245438859702215,"oob_r2",-0.0421282918991242,0.0196078431372549,TRUE,0.915449052291157,0.933333333333333
"HSPC","GATA3","lm",234,38,NA,0.583718155142767,0.185185695872552,"cv_r2",-0.116413306732131,0.0196078431372549,TRUE,NA,NA
"HSPC","GATA3","ridge",234,38,NA,0.651295491278541,0.200727354687198,"cv_r2",0.00294786357197219,0.0196078431372549,TRUE,NA,NA
"HSPC","GATA3","spearman",234,38,NA,0.535582528924887,0.285641249568552,"cv_r2",0.00507438970522479,0.0196078431372549,TRUE,NA,NA
"HSPC","SMC3","rf",234,38,0.582807691676358,0.525174027455261,-0.27875430548857,"oob_r2",-0.0438934174455757,0.0196078431372549,TRUE,0.851342840816525,0.758730158730159
"HSPC","SMC3","lm",234,38,NA,0.385422267541692,-0.434504489293991,"cv_r2",-0.157239217538231,0.0196078431372549,TRUE,NA,NA
"HSPC","SMC3","ridge",234,38,NA,0.469046074230589,-0.392437428209288,"cv_r2",-0.00248612918289272,0.0196078431372549,TRUE,NA,NA
"HSPC","SMC3","spearman",234,38,NA,0.25756657883887,-0.312420053614768,"cv_r2",-0.00866651687198111,0.0196078431372549,TRUE,NA,NA
"HSPC","ETS2","rf",234,38,0.687531272316539,0.637520614231964,0.200033838373987,"oob_r2",-0.032759393087424,0.0196078431372549,TRUE,0.87976316397369,0.648677248677249
"HSPC","ETS2","lm",234,38,NA,0.441413618617798,-0.0369770962344322,"cv_r2",-0.154302817830445,0.0196078431372549,TRUE,NA,NA
"HSPC","ETS2","ridge",234,38,NA,0.524783358891598,0.0939181366651697,"cv_r2",0.00072294700709548,0.0196078431372549,TRUE,NA,NA
"HSPC","ETS2","spearman",234,38,NA,0.354179587277727,0.0664082012046201,"cv_r2",0.00873405388061003,0.0196078431372549,TRUE,NA,NA
"HSPC","IKZF2","rf",234,38,0.678763455448358,0.625993097070806,0.0926594042079606,"oob_r2",-0.016131889985337,0.0196078431372549,TRUE,0.892548418864208,0.764021164021164
"HSPC","IKZF2","lm",234,38,NA,0.443608311976244,-0.0652616431696333,"cv_r2",-0.15284138468164,0.0196078431372549,TRUE,NA,NA
"HSPC","IKZF2","ridge",234,38,NA,0.551546433611811,0.0549210381190464,"cv_r2",0.00385268299446229,0.0196078431372549,TRUE,NA,NA
"HSPC","IKZF2","spearman",234,38,NA,0.360275241302641,0.0268043783250925,"cv_r2",0.0194653097689105,0.0196078431372549,TRUE,NA,NA
"HSPC","XBP1","rf",234,38,0.789494171925249,0.774467350224426,0.646511516728772,"oob_r2",-0.0289700656433666,0.0196078431372549,TRUE,0.903548893022577,0.814814814814815
"HSPC","XBP1","lm",234,38,NA,0.645679969439482,0.548529155579044,"cv_r2",-0.137656119992255,0.0196078431372549,TRUE,NA,NA
"HSPC","XBP1","ridge",234,38,NA,0.696828964491238,0.632481555613514,"cv_r2",-0.00125816329749497,0.0196078431372549,TRUE,NA,NA
"HSPC","XBP1","spearman",234,38,NA,0.481382077114309,0.384441557649091,"cv_r2",0.0145993839665135,0.0196078431372549,TRUE,NA,NA
"HSPC","BHLHE40","rf",234,38,0.714449407269146,0.672929957629709,0.616395896646823,"oob_r2",-0.0557662153969899,0.0196078431372549,TRUE,0.870892755103281,0.712169312169312
"HSPC","BHLHE40","lm",234,38,NA,0.610134885592338,0.418458462457497,"cv_r2",-0.170614971431994,0.0196078431372549,TRUE,NA,NA
"HSPC","BHLHE40","ridge",234,38,NA,0.637747126316648,0.52462705745083,"cv_r2",-0.00177582204534564,0.0196078431372549,TRUE,NA,NA
"HSPC","BHLHE40","spearman",234,38,NA,0.416553724925683,0.330928850696125,"cv_r2",0.0315229813869426,0.0196078431372549,TRUE,NA,NA
"HSPC","BCL11A","rf",234,38,0.619838318341226,0.58868176854604,0.312933331747682,"oob_r2",-0.0457563963978432,0.0196078431372549,TRUE,0.87184593500383,0.811640211640212
"HSPC","BCL11A","lm",234,38,NA,0.334862069944385,-0.149552687150979,"cv_r2",-0.157900789601178,0.0196078431372549,TRUE,NA,NA
"HSPC","BCL11A","ridge",234,38,NA,0.444256036617707,0.152655635098779,"cv_r2",0.00155272755177118,0.0196078431372549,TRUE,NA,NA
"HSPC","BCL11A","spearman",234,38,NA,0.202107277383898,-0.0020499019457727,"cv_r2",0.01337327171918,0.0196078431372549,TRUE,NA,NA
"HSPC","CHD2","rf",234,38,0.646945909418996,0.639841327495857,0.371675260481819,"oob_r2",-0.0190181555572094,0.0196078431372549,TRUE,0.869268458742143,0.933333333333333
"HSPC","CHD2","lm",234,38,NA,0.406065672036629,0.0129981364141333,"cv_r2",-0.154302846300287,0.0196078431372549,TRUE,NA,NA
"HSPC","CHD2","ridge",234,38,NA,0.529108379222576,0.240559872198287,"cv_r2",-0.00221764801550766,0.0196078431372549,TRUE,NA,NA
"HSPC","CHD2","spearman",234,38,NA,0.223517228759054,0.100423976840118,"cv_r2",0.0209893992786107,0.0196078431372549,TRUE,NA,NA
"HSPC","KLF13","rf",234,38,0.473717628342071,0.457671469167523,-0.0325884873426718,"oob_r2",-0.03145937044308,0.0196078431372549,TRUE,0.841344178186283,0.665608465608466
"HSPC","KLF13","lm",234,38,NA,0.108764365976177,-0.468177818053418,"cv_r2",-0.157706065444241,0.0196078431372549,TRUE,NA,NA
"HSPC","KLF13","ridge",234,38,NA,0.278972953672979,-0.182734671669478,"cv_r2",-0.00232713429777808,0.0196078431372549,TRUE,NA,NA
"HSPC","KLF13","spearman",234,38,NA,0.239743187753466,0.0657211795134778,"cv_r2",-0.00219842993136162,0.0196078431372549,TRUE,NA,NA
"HSPC","NR4A1","rf",234,38,0.617811295416172,0.644189084605402,0.381200963800005,"oob_r2",-0.0246437268568271,0.0196078431372549,TRUE,0.784610521452627,0.762962962962963
"HSPC","NR4A1","lm",234,38,NA,0.483256389375302,0.0680354911973862,"cv_r2",-0.158399407090611,0.0196078431372549,TRUE,NA,NA
"HSPC","NR4A1","ridge",234,38,NA,0.527198233773334,0.270676821816448,"cv_r2",-0.00481760604046019,0.0196078431372549,TRUE,NA,NA
"HSPC","NR4A1","spearman",234,38,NA,0.368409266269808,0.236585356786628,"cv_r2",0.0107410806594152,0.0196078431372549,TRUE,NA,NA
"HSPC","NR4A3","rf",234,38,0.700869501437635,0.68004494476095,0.531981765496864,"oob_r2",-0.0635480548924412,0.0196078431372549,TRUE,0.83174429490219,0.645502645502645
"HSPC","NR4A3","lm",234,38,NA,0.47281340440981,0.0700698156994851,"cv_r2",-0.176220571850961,0.0196078431372549,TRUE,NA,NA
"HSPC","NR4A3","ridge",234,38,NA,0.55391468122161,0.331940755459999,"cv_r2",-0.00483060308302804,0.0196078431372549,TRUE,NA,NA
"HSPC","NR4A3","spearman",234,38,NA,0.429222838760612,0.334518387553476,"cv_r2",0.00251315869832062,0.0196078431372549,TRUE,NA,NA
"HSPC","JUND","rf",234,38,0.659635104888033,0.631195913676964,-0.0718744727749829,"oob_r2",-0.0454438017704695,0.0196078431372549,TRUE,0.882253103305735,0.844444444444444
"HSPC","JUND","lm",234,38,NA,0.462787810396673,-0.22122333526936,"cv_r2",-0.148929914965547,0.0196078431372549,TRUE,NA,NA
"HSPC","JUND","ridge",234,38,NA,0.521855953637305,-0.221823383219671,"cv_r2",-0.00347032546378793,0.0196078431372549,TRUE,NA,NA
"HSPC","JUND","spearman",234,38,NA,0.444547532518847,0.0149665676437283,"cv_r2",-0.0034312393099952,0.0196078431372549,TRUE,NA,NA
"HSPC","STAT3","rf",234,38,0.72283587047866,0.71695876237132,0.543541889009602,"oob_r2",-0.0428845305982191,0.0196078431372549,TRUE,0.912521428310902,0.704761904761905
"HSPC","STAT3","lm",234,38,NA,0.602805873091632,0.404124994310911,"cv_r2",-0.182580425439237,0.0196078431372549,TRUE,NA,NA
"HSPC","STAT3","ridge",234,38,NA,0.665426004573159,0.521909507276369,"cv_r2",-0.00385633149291218,0.0196078431372549,TRUE,NA,NA
"HSPC","STAT3","spearman",234,38,NA,0.402140003600022,0.308804517210386,"cv_r2",0.00256719170223287,0.0196078431372549,TRUE,NA,NA
"HSPC","BCL3","rf",234,38,0.779508643162718,0.754664176131729,0.306525383560068,"oob_r2",-0.0336869286719993,0.0196078431372549,TRUE,0.882729693256009,0.82962962962963
"HSPC","BCL3","lm",234,38,NA,0.638776975028983,0.246071766429056,"cv_r2",-0.120955513482144,0.0196078431372549,TRUE,NA,NA
"HSPC","BCL3","ridge",234,38,NA,0.679250460054767,0.295623620038357,"cv_r2",-0.00375135567136495,0.0196078431372549,TRUE,NA,NA
"HSPC","BCL3","spearman",234,38,NA,0.380797535285452,-0.0557707400573524,"cv_r2",0.0251720722545824,0.0196078431372549,TRUE,NA,NA
"HSPC","IRF4","rf",234,38,0.729834101127658,0.638192632131074,0.115673769978413,"oob_r2",-0.0113752231184011,0.0196078431372549,TRUE,0.90595129542498,0.77037037037037
"HSPC","IRF4","lm",234,38,NA,0.499986634527948,-0.0540492965455521,"cv_r2",-0.165244637179732,0.0196078431372549,TRUE,NA,NA
"HSPC","IRF4","ridge",234,38,NA,0.5570444294928,-0.00651623899132292,"cv_r2",-0.000638272409648924,0.0196078431372549,TRUE,NA,NA
"HSPC","IRF4","spearman",234,38,NA,0.133202978026805,-0.465484245489584,"cv_r2",0.0263367537757613,0.0196078431372549,TRUE,NA,NA
"HSPC","MBD2","rf",234,38,0.755891365791571,0.735751196115578,0.535219939334374,"oob_r2",-0.0463545672289404,0.0196078431372549,TRUE,0.922704891125944,0.819047619047619
"HSPC","MBD2","lm",234,38,NA,0.579847012471969,0.252506443696145,"cv_r2",-0.175699581279891,0.0196078431372549,TRUE,NA,NA
"HSPC","MBD2","ridge",234,38,NA,0.659166083240104,0.464647093324187,"cv_r2",-0.0029160478802231,0.0196078431372549,TRUE,NA,NA
"HSPC","MBD2","spearman",234,38,NA,0.415601421174228,0.255151875294618,"cv_r2",-0.00274608626532125,0.0196078431372549,TRUE,NA,NA
"HSPC","KLF5","rf",234,38,0.695024512824096,0.703779268327794,0.444715855133478,"oob_r2",-0.00781349511505472,0.0196078431372549,TRUE,0.871559008401114,1
"HSPC","KLF5","lm",234,38,NA,0.518668880454983,0.102852825870141,"cv_r2",-0.136313752554575,0.0196078431372549,TRUE,NA,NA
"HSPC","KLF5","ridge",234,38,NA,0.586695668031501,0.330482778590787,"cv_r2",-0.00210676281103028,0.0196078431372549,TRUE,NA,NA
"HSPC","KLF5","spearman",234,38,NA,0.365519236385159,-0.132205164974091,"cv_r2",0.00581046664520714,0.0196078431372549,TRUE,NA,NA
"HSPC","IRF1","rf",234,38,0.680031241574237,0.625118758979547,-0.106148660623669,"oob_r2",-0.0422757866372005,0.0196078431372549,TRUE,0.891099196362354,0.874074074074074
"HSPC","IRF1","lm",234,38,NA,0.467727901170899,-0.295160193214719,"cv_r2",-0.15401157446982,0.0196078431372549,TRUE,NA,NA
"HSPC","IRF1","ridge",234,38,NA,0.544975243292917,-0.171343128906877,"cv_r2",0.00237606474828118,0.0196078431372549,TRUE,NA,NA
"HSPC","IRF1","spearman",234,38,NA,0.0629228153795055,-0.357145712984787,"cv_r2",0.00744915333033836,0.0196078431372549,TRUE,NA,NA
"HSPC","GATA1","rf",234,38,0.75718835196124,0.752241190853576,0.577099560359815,"oob_r2",-0.0189065461951117,0.0196078431372549,TRUE,0.926235547288179,0.8
"HSPC","GATA1","lm",234,38,NA,0.57104998127984,0.309354979928053,"cv_r2",-0.141878351925631,0.0196078431372549,TRUE,NA,NA
"HSPC","GATA1","ridge",234,38,NA,0.632112884506685,0.495768288276581,"cv_r2",0.000684651453764136,0.0196078431372549,TRUE,NA,NA
"HSPC","GATA1","spearman",234,38,NA,0.229157008698407,0.0206054136632609,"cv_r2",0.00459281613569828,0.0196078431372549,TRUE,NA,NA
"HSPC","KLF3","rf",234,38,0.778946967483908,0.778553757049432,0.612008569203388,"oob_r2",-0.0347811482319871,0.0196078431372549,TRUE,0.923132849448639,0.874074074074074
"HSPC","KLF3","lm",234,38,NA,0.698797355089301,0.488994766520515,"cv_r2",-0.162448851572275,0.0196078431372549,TRUE,NA,NA
"HSPC","KLF3","ridge",234,38,NA,0.723309591546214,0.581208833680368,"cv_r2",-0.00179920843011367,0.0196078431372549,TRUE,NA,NA
"HSPC","KLF3","spearman",234,38,NA,0.46546836216085,0.266725438480439,"cv_r2",-0.00210624379723029,0.0196078431372549,TRUE,NA,NA
"HSPC","FOSB","rf",234,38,0.821387363575808,0.791686284279966,0.706824245035865,"oob_r2",-0.0431623378290789,0.0196078431372549,TRUE,0.883123609439399,0.933333333333333
"HSPC","FOSB","lm",234,38,NA,0.723497558086127,0.517096283288087,"cv_r2",-0.18156502618431,0.0196078431372549,TRUE,NA,NA
"HSPC","FOSB","ridge",234,38,NA,0.734293216435126,0.603339090620882,"cv_r2",-0.00154053781020382,0.0196078431372549,TRUE,NA,NA
"HSPC","FOSB","spearman",234,38,NA,0.534075060023762,0.465855563310683,"cv_r2",0.0153739744033123,0.0196078431372549,TRUE,NA,NA
"HSPC","FOSL2","rf",234,38,0.761508649952884,0.742470085118951,0.381827905308753,"oob_r2",-0.0324996702026497,0.0196078431372549,TRUE,0.907181675602728,1
