"cluster","tf","ntree","oob_r2","imp_stability_spearman","imp_top5_jaccard"
"Naive_CD8_T","KLF3",500,0.874901900160674,0.981778454172593,0.874074074074074
"Naive_CD8_T","KLF3",1000,0.876436700793233,0.989606729465283,0.933333333333333
"Naive_CD8_T","PAX8",100,0.881808029267177,0.897886597767234,0.686772486772487
"Naive_CD8_T","PAX8",500,0.887577359834433,0.97552014429756,0.82962962962963
"Naive_CD8_T","PAX8",1000,0.887429593169681,0.984946568125226,1
"Naive_CD8_T","SOX2",100,0.776528343924566,0.920982165060229,0.591534391534391
"Naive_CD8_T","SOX2",500,0.796337116782946,0.979468101684687,0.663492063492063
"Naive_CD8_T","SOX2",1000,0.797784853180655,0.988381592777164,0.696296296296296
"Naive_CD8_T","HSF4",100,0.765759325925543,0.906628006061028,1
"Naive_CD8_T","HSF4",500,0.776223756062098,0.973202828921846,1
"Naive_CD8_T","HSF4",1000,0.776534216055583,0.986792396526514,1
"Naive_CD8_T","NFIA",100,0.716785976139114,0.902896561328121,0.740740740740741
"Naive_CD8_T","NFIA",500,0.728227157361931,0.973434925182112,0.933333333333333
"Naive_CD8_T","NFIA",1000,0.729926436497919,0.984033103558036,1
"Naive_CD8_T","NR4A2",100,0.882363720138945,0.893565960099337,0.666666666666667
"Naive_CD8_T","NR4A2",500,0.888512751360291,0.976402110086572,0.82962962962963
"Naive_CD8_T","NR4A2",1000,0.891122354568867,0.986704863079785,0.844444444444444
"Naive_CD8_T","HIVEP1",100,0.865699945247897,0.886977078836468,0.785185185185185
"Naive_CD8_T","HIVEP1",500,0.874993186930133,0.972648781991983,0.77037037037037
"Naive_CD8_T","HIVEP1",1000,0.874416170300299,0.985979728049496,0.77037037037037
"Naive_CD8_T","CBX5",100,0.642142221889793,0.885216794485393,0.933333333333333
"Naive_CD8_T","CBX5",500,0.65225225681237,0.969284049350296,1
"Naive_CD8_T","CBX5",1000,0.652212499771907,0.982091452557866,1
"Naive_CD8_T","HIVEP2",100,0.887149894212435,0.880083819906565,0.77037037037037
"Naive_CD8_T","HIVEP2",500,0.890410387685475,0.96847469653414,0.844444444444444
"Naive_CD8_T","HIVEP2",1000,0.890314516042889,0.984956515107809,0.814814814814815
"Naive_CD8_T","EGR1",100,0.843757938041108,0.903058034012049,0.681481481481481
"Naive_CD8_T","EGR1",500,0.851726614314886,0.973520469232325,0.762962962962963
"Naive_CD8_T","EGR1",1000,0.852587748497193,0.985562286347103,0.881481481481482
"Naive_CD8_T","ZNF331",100,0.827966809458345,0.882873948521049,1
"Naive_CD8_T","ZNF331",500,0.83668859823709,0.97365077470416,1
"Naive_CD8_T","ZNF331",1000,0.839828123156883,0.985502936017692,1
"Naive_CD8_T","POU2F1",100,0.717909855310146,0.894751308857125,0.785185185185185
"Naive_CD8_T","POU2F1",500,0.732405312701724,0.974187911763633,0.881481481481482
"Naive_CD8_T","POU2F1",1000,0.73366706189265,0.987102742383098,0.874074074074074
"Naive_CD8_T","ZBTB7A",100,0.837153014733987,0.900052387441603,0.724867724867725
"Naive_CD8_T","ZBTB7A",500,0.845454158197505,0.976733676172666,0.755555555555556
"Naive_CD8_T","ZBTB7A",1000,0.847505977334965,0.987331522982503,0.933333333333333
"Naive_CD8_T","ZBTB14",100,0.843351769320792,0.891665091727758,0.785185185185185
"Naive_CD8_T","ZBTB14",500,0.850040802485792,0.970002884624949,0.881481481481481
"Naive_CD8_T","ZBTB14",1000,0.852637138766106,0.983139532956011,0.933333333333333
"Naive_CD8_T","TCF4",100,0.793706401046274,0.891786776481354,0.933333333333333
"Naive_CD8_T","TCF4",500,0.799932442374946,0.97119221217577,1
"Naive_CD8_T","TCF4",1000,0.800051881212881,0.983525475880225,1
"Naive_CD8_T","KLF9",100,0.836562968726946,0.905198624663875,0.694179894179894
"Naive_CD8_T","KLF9",500,0.838140577539724,0.971903089864356,0.82962962962963
"Naive_CD8_T","KLF9",1000,0.837368868440106,0.984336486526812,0.785185185185185
"Naive_CD8_T","LMO2",100,0.796066623290634,0.893355747200753,0.82962962962963
"Naive_CD8_T","LMO2",500,0.805079110020004,0.973759528380399,0.82962962962963
"Naive_CD8_T","LMO2",1000,0.807019116906313,0.985609368731329,1
"Naive_CD8_T","BATF3",100,0.8535046923012,0.91234984200876,0.785185185185185
"Naive_CD8_T","BATF3",500,0.854928865359425,0.977073531410913,0.844444444444444
"Naive_CD8_T","BATF3",1000,0.854302731819976,0.988831196389908,1
"Naive_CD8_T","SPI1",100,0.847393073836575,0.911739097278174,0.674074074074074
"Naive_CD8_T","SPI1",500,0.84876884704816,0.981075534070073,0.761904761904762
"Naive_CD8_T","SPI1",1000,0.847479863015603,0.98750493204553,1
"Naive_CD8_T","REL",100,0.880148013922276,0.864768782389862,1
"Naive_CD8_T","REL",500,0.883799626322755,0.96825221569037,1
"Naive_CD8_T","REL",1000,0.884128993629788,0.983584826209636,1
"Naive_CD8_T","PKNOX1",100,0.782318296834199,0.899800728782257,0.822222222222222
"Naive_CD8_T","PKNOX1",500,0.789360127499907,0.978047672571859,0.822222222222222
"Naive_CD8_T","PKNOX1",1000,0.791292938473317,0.987612027891339,0.844444444444444
"Naive_CD8_T","AR",100,0.865323601323699,0.893898852449776,1
"Naive_CD8_T","AR",500,0.86932917032961,0.974298323270303,1
"Naive_CD8_T","AR",1000,0.870586050960743,0.986874624915865,1
"Naive_CD8_T","STAT3",100,0.843937475223911,0.910367739946087,0.77037037037037
"Naive_CD8_T","STAT3",500,0.851465547811238,0.973554288973106,0.881481481481481
"Naive_CD8_T","STAT3",1000,0.851469424625245,0.986939280302653,0.881481481481481
"Naive_CD8_T","IRF9",100,0.859130631724041,0.88447839681166,0.933333333333333
"Naive_CD8_T","IRF9",500,0.863648312142335,0.970066545313479,1
"Naive_CD8_T","IRF9",1000,0.863076485586614,0.983342119834615,1
"Naive_CD8_T","IRF7",100,0.768171182255817,0.857668626222235,0.933333333333333
"Naive_CD8_T","IRF7",500,0.775463256700853,0.965404063010819,1
"Naive_CD8_T","IRF7",1000,0.777397577148963,0.981465787353406,1
"Naive_CD8_T","IRF1",100,0.859543975202504,0.859279705834568,0.82962962962963
"Naive_CD8_T","IRF1",500,0.864996801427435,0.964162016452309,1
"Naive_CD8_T","IRF1",1000,0.866081159099893,0.981322550804213,1
"Naive_CD8_T","STAT1",100,0.800641813594459,0.847972307600489,1
"Naive_CD8_T","STAT1",500,0.807430639500547,0.965111621722884,1
"Naive_CD8_T","STAT1",1000,0.805606668352342,0.98133382405114,1
"CD16_plus_monocytes","HIVEP2",100,0.902964289958545,0.921743240127035,0.933333333333333
"CD16_plus_monocytes","HIVEP2",500,0.907674288260269,0.980702102868641,1
"CD16_plus_monocytes","HIVEP2",1000,0.90796818062035,0.987924506475429,1
"CD16_plus_monocytes","NRF1",100,0.878880558746002,0.873594998961161,0.580952380952381
"CD16_plus_monocytes","NRF1",500,0.880688414460213,0.954680952159884,0.624338624338624
"CD16_plus_monocytes","NRF1",1000,0.881065427945489,0.975342658275791,0.694179894179894
"CD16_plus_monocytes","ELK3",100,0.880532114398269,0.91583258940293,0.792592592592593
"CD16_plus_monocytes","ELK3",500,0.887809925603104,0.976943814672159,0.8
"CD16_plus_monocytes","ELK3",1000,0.887156376029528,0.988337809599987,0.785185185185185
"CD16_plus_monocytes","SPIB",100,0.866634563433234,0.884090341183099,0.762962962962963
"CD16_plus_monocytes","SPIB",500,0.867160741405504,0.963173199935767,0.785185185185185
"CD16_plus_monocytes","SPIB",1000,0.868443488396022,0.980306050304155,0.933333333333333
"CD16_plus_monocytes","GATA3",100,0.906655009243486,0.839107983686044,0.881481481481482
"CD16_plus_monocytes","GATA3",500,0.910816790146733,0.950025837787402,0.933333333333333
"CD16_plus_monocytes","GATA3",1000,0.910321673969368,0.974758473132633,1
"CD16_plus_monocytes","MXI1",100,0.90622173938957,0.889163020583216,0.933333333333333
"CD16_plus_monocytes","MXI1",500,0.907397182078743,0.971067868015965,1
"CD16_plus_monocytes","MXI1",1000,0.907004634435977,0.984732138123205,1
"CD16_plus_monocytes","MYC",100,0.885439413461425,0.830131299593775,0.689153439153439
"CD16_plus_monocytes","MYC",500,0.885210852919483,0.944598507166973,0.933333333333333
"CD16_plus_monocytes","MYC",1000,0.88530618045982,0.971428912090892,1
"CD16_plus_monocytes","YBX1",100,0.905180294326792,0.879744925100859,1
"CD16_plus_monocytes","YBX1",500,0.908989986253451,0.966858629884414,1
"CD16_plus_monocytes","YBX1",1000,0.90957165958128,0.983175427287494,1
"CD16_plus_monocytes","TCF4",100,0.87595780298797,0.907961463263537,1
"CD16_plus_monocytes","TCF4",500,0.878772436220372,0.9749047984716,1
"CD16_plus_monocytes","TCF4",1000,0.878112099791194,0.986409399931657,1
"CD16_plus_monocytes","IRF9",100,0.869686471512756,0.881588807024834,0.57037037037037
"CD16_plus_monocytes","IRF9",500,0.872948252564756,0.965505475657557,0.729100529100529
"CD16_plus_monocytes","IRF9",1000,0.874246779795791,0.980950815355332,0.77037037037037
"CD16_plus_monocytes","HES1",100,0.910054918563854,0.846811069075555,0.881481481481481
"CD16_plus_monocytes","HES1",500,0.911162730685293,0.951143674080095,1
"CD16_plus_monocytes","HES1",1000,0.9114163974367,0.973962816417764,1
"CD16_plus_monocytes","MAFB",100,0.924348380646139,0.857849702465891,0.844444444444444
"CD16_plus_monocytes","MAFB",500,0.926416544025582,0.958982430050881,1
"CD16_plus_monocytes","MAFB",1000,0.926715452116162,0.97800096958295,1
"CD16_plus_monocytes","HES4",100,0.901398874701801,0.874418459519912,1
"CD16_plus_monocytes","HES4",500,0.905676832582576,0.964440507257793,1
"CD16_plus_monocytes","HES4",1000,0.906174050882904,0.98167848456874,1
"CD16_plus_monocytes","STAT1",100,0.89105433903102,0.876164419147005,0.8
"CD16_plus_monocytes","STAT1",500,0.892988253641664,0.969402783073446,1
"CD16_plus_monocytes","STAT1",1000,0.894395122073184,0.98480134331126,1
"CD16_plus_monocytes","LMO2",100,0.895418724974087,0.895479972733968,0.703703703703704
"CD16_plus_monocytes","LMO2",500,0.900878473628381,0.968196055659439,1
"CD16_plus_monocytes","LMO2",1000,0.90167190827182,0.98347436934616,1
"CD16_plus_monocytes","FOXI1",100,0.892640365901609,0.835149994888253,1
"CD16_plus_monocytes","FOXI1",500,0.897049155803559,0.946228177724402,1
"CD16_plus_monocytes","FOXI1",1000,0.897093135061866,0.969612326641384,1
"CD16_plus_monocytes","BATF",100,0.876713888916086,0.873209296732718,0.761904761904762
"CD16_plus_monocytes","BATF",500,0.882175597383399,0.965517551049608,0.933333333333333
"CD16_plus_monocytes","BATF",1000,0.882609324626669,0.980978720673096,1
"CD16_plus_monocytes","NR4A2",100,0.915921452823552,0.869895565616691,1
"CD16_plus_monocytes","NR4A2",500,0.916652479294437,0.959579502377152,1
"CD16_plus_monocytes","NR4A2",1000,0.917143680754354,0.978215891266676,1
"CD16_plus_monocytes","BATF3",100,0.907904878494067,0.847998110556303,0.933333333333333
"CD16_plus_monocytes","BATF3",500,0.913492091467268,0.954763044531052,1
"CD16_plus_monocytes","BATF3",1000,0.913088086960596,0.974463387081512,1
"CD16_plus_monocytes","CEBPB",100,0.860700790916861,0.885996426597218,0.601058201058201
"CD16_plus_monocytes","CEBPB",500,0.869991594519437,0.965277869738484,0.73015873015873
"CD16_plus_monocytes","CEBPB",1000,0.871608578272641,0.980068094049039,0.814814814814815
"CD16_plus_monocytes","FOSB",100,0.879432459776972,0.851907087468711,0.768253968253968
"CD16_plus_monocytes","FOSB",500,0.886515399520815,0.956355677121267,0.82962962962963
"CD16_plus_monocytes","FOSB",1000,0.886305758657538,0.976577493955328,0.881481481481481
"CD16_plus_monocytes","SMAD3",100,0.92002849561138,0.852325768709057,1
"CD16_plus_monocytes","SMAD3",500,0.923754120227001,0.95258622679768,1
"CD16_plus_monocytes","SMAD3",1000,0.923824783280749,0.975329872566561,1
"CD16_plus_monocytes","EGR1",100,0.875400489447472,0.869760402404829,0.82962962962963
"CD16_plus_monocytes","EGR1",500,0.879927412635119,0.966471608495495,0.881481481481481
"CD16_plus_monocytes","EGR1",1000,0.879960810557479,0.98207321797275,1
"CD16_plus_monocytes","CEBPA",100,0.890474036457929,0.894517188534161,0.52989417989418
"CD16_plus_monocytes","CEBPA",500,0.893192100947187,0.970461460092478,0.598941798941799
"CD16_plus_monocytes","CEBPA",1000,0.894506397577683,0.983420182292757,0.650793650793651
"CD16_plus_monocytes","HIF1A",100,0.91504584857501,0.902955452204406,0.844444444444444
"CD16_plus_monocytes","HIF1A",500,0.915963088264639,0.973124845093776,0.814814814814815
"CD16_plus_monocytes","HIF1A",1000,0.917307223081435,0.986406051293526,0.822222222222222
"CD16_plus_monocytes","ATF3",100,0.886106627376921,0.911227095759127,0.814814814814815
"CD16_plus_monocytes","ATF3",500,0.89133443505308,0.977269748783645,1
"CD16_plus_monocytes","ATF3",1000,0.892685505066939,0.987582336542698,1
"CD16_plus_monocytes","ATF5",100,0.901151624466611,0.893442275693885,0.573015873015873
"CD16_plus_monocytes","ATF5",500,0.903176963046549,0.973334490135597,0.737566137566138
"CD16_plus_monocytes","ATF5",1000,0.902876252621704,0.986058097349477,0.811640211640212
"CD16_plus_monocytes","IRF1",100,0.886334277934926,0.910039445435083,0.656084656084656
"CD16_plus_monocytes","IRF1",500,0.895266642435432,0.975460469453697,0.744973544973545
"CD16_plus_monocytes","IRF1",1000,0.895748822155586,0.986072405166948,0.822222222222222
"CD4_T","EGR3",100,0.714007879184306,0.8679399252671,0.881481481481481
"CD4_T","EGR3",500,0.72246856574454,0.964753385671811,0.881481481481481
"CD4_T","EGR3",1000,0.722903619607415,0.981108099740004,1
"CD4_T","GFI1B",100,0.617919348429349,0.800260419980235,0.822222222222222
"CD4_T","GFI1B",500,0.635856092972202,0.932329825722199,1
"CD4_T","GFI1B",1000,0.638227706073553,0.961773400686253,1
"CD4_T","POLR3G",100,0.771931864859852,0.82906185186599,0.822222222222222
"CD4_T","POLR3G",500,0.78617577682101,0.951214939793785,0.881481481481481
"CD4_T","POLR3G",1000,0.788576237986065,0.978619265140622,0.933333333333333
"CD4_T","RFX1",100,0.689493454104491,0.876017186022148,0.82962962962963
"CD4_T","RFX1",500,0.699366150731218,0.969995716218566,0.844444444444444
"CD4_T","RFX1",1000,0.699284661808738,0.98459365576211,0.881481481481481
"CD4_T","EGR1",100,0.772439636934433,0.821489313873938,1
"CD4_T","EGR1",500,0.776091227567401,0.95881716736013,1
"CD4_T","EGR1",1000,0.777431044035618,0.977970335873912,1
"CD4_T","ZBTB7A",100,0.797267601653867,0.821746340759968,1
"CD4_T","ZBTB7A",500,0.805004374917551,0.951389684145343,1
"CD4_T","ZBTB7A",1000,0.805842588860854,0.978766864738541,1
"CD4_T","ETS1",100,0.793875239162049,0.773660257959987,0.575132275132275
"CD4_T","ETS1",500,0.801994796385378,0.923029354506241,0.77037037037037
"CD4_T","ETS1",1000,0.80349245142467,0.955286652839808,0.732275132275132
"CD4_T","FOXP1",100,0.682699841787167,0.848552633253171,1
"CD4_T","FOXP1",500,0.697799929168916,0.968303410483813,1
"CD4_T","FOXP1",1000,0.699054313881302,0.984660669372659,1
"CD4_T","POU3F1",100,0.629912538585806,0.807922026695169,0.881481481481481
"CD4_T","POU3F1",500,0.637017848918003,0.937998837865235,0.844444444444444
"CD4_T","POU3F1",1000,0.636147865324389,0.959889385128916,0.822222222222222
"CD4_T","AR",100,0.72979991714071,0.921271731708041,0.933333333333333
"CD4_T","AR",500,0.734000787459342,0.973825671302481,1
"CD4_T","AR",1000,0.735329625893341,0.988234445844096,1
"CD4_T","ZEB1",100,0.655761998373828,0.871040365096936,0.82962962962963
"CD4_T","ZEB1",500,0.673661025519235,0.954459586127334,0.844444444444444
"CD4_T","ZEB1",1000,0.673932731556877,0.977243365440487,0.881481481481482
"CD4_T","LMO2",100,0.689290392432878,0.914631446348818,1
"CD4_T","LMO2",500,0.706401953101146,0.97336505876415,1
"CD4_T","LMO2",1000,0.707751804880925,0.987512565051978,1
"CD4_T","IKZF2",100,0.569107437711175,0.840678109876873,1
"CD4_T","IKZF2",500,0.578744009834784,0.953319506474448,1
"CD4_T","IKZF2",1000,0.577738295768987,0.978328307312542,1
"CD4_T","CEBPD",100,0.56185853908833,0.879534128165651,0.933333333333333
"CD4_T","CEBPD",500,0.560547045130392,0.968431499790052,1
"CD4_T","CEBPD",1000,0.566626692708565,0.980907058908357,1
"CD4_T","IKZF3",100,0.480284629485372,0.859987360724086,0.755555555555556
"CD4_T","IKZF3",500,0.50553000899619,0.96626670568725,0.933333333333333
"CD4_T","IKZF3",1000,0.503155916590051,0.981931773358272,0.933333333333333
"CD4_T","HSF4",100,0.752159255311529,0.93107353259279,1
"CD4_T","HSF4",500,0.759589796346859,0.980539756460663,1
"CD4_T","HSF4",1000,0.761636027424452,0.990639301361903,1
"CD4_T","AHRR",100,0.548486302624775,0.814032989358408,0.8
"CD4_T","AHRR",500,0.565891000856454,0.943665305187617,0.844444444444444
"CD4_T","AHRR",1000,0.56766774711223,0.970162826108163,0.881481481481481
"CD4_T","NR4A2",100,0.721274919277781,0.913213981244672,0.8
"CD4_T","NR4A2",500,0.727108020328346,0.974792703150912,0.881481481481481
"CD4_T","NR4A2",1000,0.72858628845887,0.985371522608611,0.933333333333333
"CD4_T","TP73",100,0.699236256786049,0.920475202843413,1
"CD4_T","TP73",500,0.714177371149591,0.980333625987708,1
"CD4_T","TP73",1000,0.714383471346691,0.988939361165188,1
"CD4_T","PAX6",100,0.694431697795924,0.843451116115925,0.814814814814815
"CD4_T","PAX6",500,0.692488844001846,0.959617089318964,0.933333333333333
"CD4_T","PAX6",1000,0.694870844673779,0.975748707443176,0.881481481481481
"CD4_T","TCF7",100,0.590847519247829,0.895769235663117,0.755555555555556
"CD4_T","TCF7",500,0.598930962822319,0.973298893427152,0.755555555555556
"CD4_T","TCF7",1000,0.600022665415582,0.984870192939819,0.792592592592593
"CD4_T","LEF1",100,0.597181207021652,0.885423691432013,0.747089947089947
"CD4_T","LEF1",500,0.609472064347906,0.970016074783796,1
"CD4_T","LEF1",1000,0.610800204666328,0.981238733866897,1
"CD4_T","MGA",100,0.669025044562215,0.827044657361106,1
"CD4_T","MGA",500,0.673165336123252,0.940616610044407,1
"CD4_T","MGA",1000,0.674998972039981,0.964938309305985,1
"CD4_T","SOX7",100,0.571675566275105,0.839576202533793,0.785185185185185
"CD4_T","SOX7",500,0.58672098520315,0.949280876096924,0.822222222222222
"CD4_T","SOX7",1000,0.586548412475944,0.970663307503404,0.822222222222222
"CD4_T","RFX3",100,0.690058022991858,0.843653853494675,1
"CD4_T","RFX3",500,0.699718199644911,0.959255724786129,1
"CD4_T","RFX3",1000,0.700894464322719,0.979195242881924,1
"CD4_T","NFIA",100,0.696681904545345,0.927708431414963,1
"CD4_T","NFIA",500,0.705386219518851,0.979538793670183,1
"CD4_T","NFIA",1000,0.708361042987002,0.987140172962977,1
"CD4_T","BCLAF1",100,0.715597926167241,0.798378100970001,0.881481481481481
"CD4_T","BCLAF1",500,0.726036080301764,0.94736547441819,1
"CD4_T","BCLAF1",1000,0.726905945331379,0.968986270692573,1
"CD4_T","MAF",100,0.781935161159744,0.929939390854763,0.784126984126984
"CD4_T","MAF",500,0.794745662709603,0.982652805876839,0.868783068783069
"CD4_T","MAF",1000,0.795764303811442,0.989657848863101,1
"CD4_T","FOXP3",100,0.77635669230321,0.907946202491379,1
"CD4_T","FOXP3",500,0.784541909661377,0.975584142374233,1
"CD4_T","FOXP3",1000,0.785051942076497,0.984858317110102,1
"CD4_T","BDP1",100,0.671351538998928,0.811876677991119,0.82962962962963
"CD4_T","BDP1",500,0.676263061868425,0.946451035529938,0.822222222222222
"CD4_T","BDP1",1000,0.675613777161957,0.971363133183189,0.844444444444444
"CD4_T","NFAT5",100,0.654249284073201,0.854761995648357,1
"CD4_T","NFAT5",500,0.663316335955454,0.96511050883689,1
"CD4_T","NFAT5",1000,0.660963209907039,0.982662136885903,1
"CD4_T","FOXI1",100,0.80926537498402,0.896415620109173,1
"CD4_T","FOXI1",500,0.815721877967708,0.971152761342478,1
"CD4_T","FOXI1",1000,0.816399529341192,0.983841237122147,1
"CD4_T","ZBTB16",100,0.759276316909684,0.915591692008839,0.933333333333333
"CD4_T","ZBTB16",500,0.766874848503108,0.975612135401424,1
"CD4_T","ZBTB16",1000,0.768774173078134,0.987416710140686,1
"CD4_T","POU2F1",100,0.640265840807551,0.846412439083356,0.844444444444444
"CD4_T","POU2F1",500,0.658672726134743,0.968040445682924,0.881481481481481
"CD4_T","POU2F1",1000,0.659068294623725,0.980499887603754,1
"CD4_T","HIVEP1",100,0.739869802843636,0.92324481598826,1
"CD4_T","HIVEP1",500,0.751555682742484,0.983743685663753,1
"CD4_T","HIVEP1",1000,0.754350576377858,0.989078478027594,1
"CD4_T","BCL11B",100,0.703713592504165,0.934313089285033,0.785185185185185
"CD4_T","BCL11B",500,0.706068711912052,0.979213056626501,0.822222222222222
"CD4_T","BCL11B",1000,0.707907885333351,0.987867143396402,0.844444444444444
"CD4_T","ARID3A",100,0.635663228521515,0.904202771309692,0.740740740740741
"CD4_T","ARID3A",500,0.644444552052609,0.973159776564747,0.82962962962963
"CD4_T","ARID3A",1000,0.647002673177958,0.984659821099108,0.933333333333333
"CD4_T","HIVEP3",100,0.755492389269575,0.910429947449453,1
"CD4_T","HIVEP3",500,0.767425772094969,0.979431911202725,1
"CD4_T","HIVEP3",1000,0.769652705544413,0.988158101224483,1
"CD4_T","SPI1",100,0.803619597030398,0.922354977032993,1
"CD4_T","SPI1",500,0.808801846150817,0.978403803658604,1
"CD4_T","SPI1",1000,0.809297066158209,0.987151200519143,1
"CD4_T","FOXC2",100,0.676107684861171,0.899493156553125,1
"CD4_T","FOXC2",500,0.676951888390079,0.973837547132199,1
"CD4_T","FOXC2",1000,0.679383180160234,0.987433675611711,1
"CD4_T","ZNF683",100,0.749504805129122,0.893686724094786,1
"CD4_T","ZNF683",500,0.75957689006165,0.965894313598249,1
"CD4_T","ZNF683",1000,0.759933661452514,0.982104821162728,1
"CD4_T","ZNF76",100,0.626409661056845,0.792307855437221,0.933333333333333
"CD4_T","ZNF76",500,0.636034365310473,0.938733442760621,1
"CD4_T","ZNF76",1000,0.638240423848994,0.955380811203997,1
"CD4_T","FOXD2",100,0.764309124809613,0.902221204293961,0.933333333333333
"CD4_T","FOXD2",500,0.774549396611882,0.977654778112846,1
"CD4_T","FOXD2",1000,0.775422892922232,0.986281720129107,1
"CD4_T","NF1",100,0.624037629852296,0.917344225165731,0.82962962962963
"CD4_T","NF1",500,0.63457978049245,0.969886288930454,1
"CD4_T","NF1",1000,0.637209636779101,0.981974187035835,1
"CD4_T","FOXM1",100,0.66418015061108,0.888532613997362,0.665608465608466
"CD4_T","FOXM1",500,0.675954730076358,0.973186921318387,1
"CD4_T","FOXM1",1000,0.676545403800855,0.984880372222434,1
"CD4_T","IRF9",100,0.769068236111539,0.879737713817952,0.77037037037037
"CD4_T","IRF9",500,0.772204405955282,0.967053903542814,0.822222222222222
"CD4_T","IRF9",1000,0.772186038768922,0.984658124552005,0.822222222222222
"CD4_T","STAT1",100,0.633765202240871,0.865168615575151,0.683597883597884
"CD4_T","STAT1",500,0.646411669203134,0.96561777642054,0.82962962962963
"CD4_T","STAT1",1000,0.646551679961208,0.978787223303771,0.933333333333333
"B","KLF13",100,0.865558211394884,0.930070631123263,0.881481481481481
"B","KLF13",500,0.871733561232979,0.9819002050581,1
"B","KLF13",1000,0.872705584892498,0.99015873015873,1
"B","ID2",100,0.814378333779242,0.917425381635908,0.933333333333333
"B","ID2",500,0.820228684949386,0.981228829649882,1
"B","ID2",1000,0.821493268414718,0.988721804511278,1
"B","BACH1",100,0.833746042710613,0.914578871420977,1
"B","BACH1",500,0.840289774687282,0.972824485456064,1
"B","BACH1",1000,0.840117217938484,0.982526011999696,1
"B","BRF1",100,0.840517772657696,0.916895268474216,0.874074074074074
"B","BRF1",500,0.847052357336179,0.981189336978811,1
"B","BRF1",1000,0.847236305242435,0.990435178856231,1
"B","MYBL1",100,0.802898790354064,0.950134426976532,0.874074074074074
"B","MYBL1",500,0.810978586698292,0.985577580314422,1
"B","MYBL1",1000,0.81244116868897,0.991127819548872,1
"B","BCL6",100,0.853346257119375,0.895794030530873,0.737566137566138
"B","BCL6",500,0.8571333928145,0.968035239614187,0.881481481481482
"B","BCL6",1000,0.857868656282665,0.980095693779904,0.881481481481481
"B","NR4A1",100,0.839628711212597,0.939360522518417,0.792592592592593
"B","NR4A1",500,0.846542221194221,0.98166324903167,0.785185185185185
"B","NR4A1",1000,0.846311274110995,0.990406318827371,0.8
"B","CEBPZ",100,0.799466210038271,0.942023239917977,1
"B","CEBPZ",500,0.806923011159168,0.985970988076251,1
"B","CEBPZ",1000,0.808386659057266,0.991616921090605,1
"B","HIF1A",100,0.73269528974025,0.934401154401154,1
"B","HIF1A",500,0.73821170964929,0.986217057796005,1
"B","HIF1A",1000,0.739414328053877,0.993611300979722,1
"B","POU2F1",100,0.769688750750391,0.915017847649427,0.874074074074074
"B","POU2F1",500,0.777840890178158,0.978354978354978,0.933333333333333
"B","POU2F1",1000,0.779578564047806,0.987035771246298,1
"B","KLF2",100,0.8420970233919,0.891578947368421,0.844444444444444
"B","KLF2",500,0.845208846371598,0.972795625427204,0.844444444444444
"B","KLF2",1000,0.846269976588563,0.986106174527227,0.881481481481481
"B","FOXO1",100,0.756568013420282,0.935465937571201,0.844444444444444
"B","FOXO1",500,0.766124075713282,0.98529049897471,1
"B","FOXO1",1000,0.765143200538563,0.990717703349282,1
"B","TP63",100,0.785077041091618,0.937317536264905,0.933333333333333
"B","TP63",500,0.792702421104573,0.987292473608263,1
"B","TP63",1000,0.794554867103847,0.991923748765854,1
"B","SPIB",100,0.845071714146752,0.923820156451735,0.814814814814815
"B","SPIB",500,0.849841697095312,0.98189412926255,0.822222222222222
"B","SPIB",1000,0.850766752634018,0.989672666514772,0.822222222222222
"B","KLF3",100,0.787261030937028,0.925223665223665,0.785185185185185
"B","KLF3",500,0.795074986450362,0.979539758487127,0.822222222222222
"B","KLF3",1000,0.795130007312304,0.989683299156983,0.822222222222222
"B","KLF6",100,0.886230869610426,0.894446722867775,0.77037037037037
"B","KLF6",500,0.892244878136395,0.975080124553809,0.814814814814815
"B","KLF6",1000,0.892857487048025,0.987685881370092,0.881481481481482
"B","POU2F2",100,0.79258971815742,0.937676008202324,0.844444444444444
"B","POU2F2",500,0.793601621006112,0.982222222222222,0.844444444444444
"B","POU2F2",1000,0.794268509604846,0.988082327029695,0.844444444444444
"B","CTCF",100,0.839833130958579,0.946668185615554,1
"B","CTCF",500,0.846024715332687,0.984345712766765,1
"B","CTCF",1000,0.846405330272938,0.990612895876054,1
"B","FOSB",100,0.85159562470202,0.917139819245082,0.762962962962963
"B","FOSB",500,0.85491826061026,0.976386420596947,0.874074074074074
"B","FOSB",1000,0.855710572810584,0.986873243715349,0.933333333333333
"B","ZNF331",100,0.754169634745317,0.929324827219564,0.933333333333333
"B","ZNF331",500,0.761862592852418,0.981221234905445,1
"B","ZNF331",1000,0.763170367292023,0.989964304701147,1
"B","PAX8",100,0.826566785401918,0.911416419837472,0.792592592592593
"B","PAX8",500,0.834417986535396,0.975983899141794,0.933333333333333
"B","PAX8",1000,0.834814001744862,0.987804359383307,0.933333333333333
"B","TBP",100,0.840230450282306,0.938906356801094,0.8
"B","TBP",500,0.848906191792176,0.983564973038657,0.822222222222222
"B","TBP",1000,0.84891467014719,0.98948279790385,0.844444444444444
"B","ZFY",100,0.773855319013625,0.917454241664768,0.933333333333333
"B","ZFY",500,0.780419818957847,0.98105111263006,1
"B","ZFY",1000,0.780892178714002,0.988717247664616,1
