"dataset","cluster","tf","method","cv_r2"
"erp","T_cell","RORC","mars",0.62502349620037
"erp","T_cell","MEF2C","mars",0.574756553074638
"erp","T_cell","MSX2","mars",0.480321807713409
"erp","T_cell","CREB3L1","mars",0.540457035497013
"erp","T_cell","NFIB","mars",0.532933004473444
"erp","T_cell","PRDM1","mars",0.709167841173047
"erp","T_cell","IRF7","mars",0.176574901313583
"erp","T_cell","TGIF1","mars",0.497276729244951
"erp","T_cell","TCF7","mars",0.482877755194167
"erp","T_cell","CREM","mars",0.535744398530931
"erp","T_cell","EBF1","mars",0.642262191750194
"erp","T_cell","GLI3","mars",0.426870358154064
"erp","T_cell","EGR3","mars",0.597444367533077
"erp","T_cell","ZBTB6","mars",0.490138289239032
"erp","T_cell","ELF3","mars",0.548112838168447
"erp","T_cell","FOXP3","mars",0.619596644598116
"erp","T_cell","MYBL2","mars",0.476821692462097
"erp","T_cell","LEF1","mars",0.594462690054025
"erp","T_cell","NR2F1","mars",0.441809216612995
"erp","T_cell","IRF4","mars",0.637438632978322
"erp","T_cell","IKZF2","mars",0.492903068110302
"erp","T_cell","FOXC2","mars",0.661534125144599
"erp","T_cell","NFATC4","mars",0.597736782179105
"erp","T_cell","ZNF467","mars",0.576362984067505
"erp","T_cell","ZNF683","mars",0.492726204946058
"erp","T_cell","MAFB","mars",0.64028352355688
"erp","T_cell","MYBL1","mars",0.664251040428941
"erp","T_cell","ERG","mars",0.588155305645785
"erp","T_cell","HES4","mars",0.61104277900615
"erp","T_cell","HIC1","mars",0.56559621838495
"erp","T_cell","SPI1","mars",0.646539337126902
"erp","T_cell","ETV7","mars",0.683202612546027
"erp","T_cell","EHF","mars",0.577489028760058
"erp","T_cell","CREB3L4","mars",0.598335915450588
"erp","T_cell","TFAP2C","mars",0.624305562812167
"erp","T_cell","NR4A3","mars",0.578476027458765
"erp","T_cell","BATF","mars",0.671163021074032
"erp","T_cell","NR4A1","mars",0.652583534614208
"erp","T_cell","AR","mars",0.713735607629095
"erp","T_cell","JUNB","mars",0.634181518068571
"erp","T_cell","ZNF768","mars",0.567324851887189
"erp","T_cell","FOXP4","mars",0.708694289794972
"erp","T_cell","THRB","mars",0.559568305983805
"erp","T_cell","IRF8","mars",0.574969854606924
"erp","T_cell","JUN","mars",0.770003875332045
"erp","T_cell","BHLHE22","mars",0.63592346949466
"erp","T_cell","ID3","mars",0.667520684127074
"erp","T_cell","TBX2","mars",0.581391014986252
"erp","T_cell","MYC","mars",0.644620307877158
"erp","T_cell","ID2","mars",0.643514411664153
"erp","T_cell","FOSB","mars",0.703661560382321
"erp","T_cell","SIX5","mars",0.619252279970304
"erp","T_cell","MAF","mars",0.718485916822049
"erp","T_cell","ESR1","mars",0.700947761800696
"erp","T_cell","STAT1","mars",0.689281038912555
"erp","T_cell","HES1","mars",0.628097070861075
"erp","T_cell","GATA3","mars",0.629268710743576
"erp","T_cell","PAX5","mars",0.638751841478392
"erp","T_cell","ELF5","mars",0.607930848800704
"erp","T_cell","SALL4","mars",0.663930441729417
"erp","T_cell","EOMES","mars",0.618524935113842
"erp","T_cell","FOS","mars",0.615542459970176
"erp","T_cell","EGR1","mars",0.647138454494623
"erp","T_cell","ATF3","mars",0.677482518643075
"erp","T_cell","IRF1","mars",0.666343938748139
"erp","T_cell","KLF2","mars",0.624790426099623
"erp","T_cell","NR3C1","mars",0.66352700607746
"erp","T_cell","NR4A2","mars",0.642766861075843
"erp","T_cell","MEIS3","mars",0.677089445261899
"erp","T_cell","LHX6","mars",0.596703615338317
"erp","T_cell","FOXA1","svm_rbf",0.745021082499183
"erp","T_cell","TFAP2A","svm_rbf",0.716917187484889
"erp","T_cell","RORC","svm_rbf",0.695148320542785
"erp","T_cell","MEF2C","svm_rbf",0.684052879107519
"erp","T_cell","MSX2","svm_rbf",0.580485274484149
"erp","T_cell","CREB3L1","svm_rbf",0.640629272132612
"erp","T_cell","NFIB","svm_rbf",0.613496322892185
"erp","T_cell","PRDM1","svm_rbf",0.753754956500048
"erp","T_cell","IRF7","svm_rbf",0.382163229306369
"erp","T_cell","TGIF1","svm_rbf",0.558410978573794
"erp","T_cell","TCF7","svm_rbf",0.572073867220237
"erp","T_cell","CREM","svm_rbf",0.571666415478211
"erp","T_cell","EBF1","svm_rbf",0.698362250230896
"erp","T_cell","GLI3","svm_rbf",0.554340083750477
"erp","T_cell","EGR3","svm_rbf",0.65248113666618
"erp","T_cell","ZBTB6","svm_rbf",0.56820387613247
"erp","T_cell","ELF3","svm_rbf",0.650556193860538
"erp","T_cell","FOXP3","svm_rbf",0.712034574849106
"erp","T_cell","MYBL2","svm_rbf",0.454417140431828
"erp","T_cell","LEF1","svm_rbf",0.638325231796383
"erp","T_cell","NR2F1","svm_rbf",0.597971837002972
"erp","T_cell","IRF4","svm_rbf",0.705496494822237
"erp","T_cell","IKZF2","svm_rbf",0.575981358824265
"erp","T_cell","FOXC2","svm_rbf",0.713152808219847
"erp","T_cell","NFATC4","svm_rbf",0.645192705090656
"erp","T_cell","ZNF467","svm_rbf",0.657710787107836
"erp","T_cell","ZNF683","svm_rbf",0.608217079517826
"erp","T_cell","MAFB","svm_rbf",0.704110806511121
"erp","T_cell","MYBL1","svm_rbf",0.699563550645932
"erp","T_cell","ERG","svm_rbf",0.660589274234334
"erp","T_cell","HES4","svm_rbf",0.667386804958048
"erp","T_cell","HIC1","svm_rbf",0.643118850415415
"erp","T_cell","SPI1","svm_rbf",0.725980242613979
"erp","T_cell","ETV7","svm_rbf",0.700922484766238
"erp","T_cell","EHF","svm_rbf",0.651021806094272
"erp","T_cell","CREB3L4","svm_rbf",0.686639759388329
"erp","T_cell","TFAP2C","svm_rbf",0.703649900319947
"erp","T_cell","NR4A3","svm_rbf",0.64413537826542
"erp","T_cell","BATF","svm_rbf",0.729517944588439
"erp","T_cell","NR4A1","svm_rbf",0.676120815528464
"erp","T_cell","AR","svm_rbf",0.759973277893818
"erp","T_cell","JUNB","svm_rbf",0.691475785167831
"erp","T_cell","ZNF768","svm_rbf",0.667545046665886
"erp","T_cell","FOXP4","svm_rbf",0.743692296230949
"erp","T_cell","THRB","svm_rbf",0.665399500421767
"erp","T_cell","IRF8","svm_rbf",0.666638297275357
"erp","T_cell","JUN","svm_rbf",0.777786561536478
"erp","T_cell","BHLHE22","svm_rbf",0.673579343237133
"erp","T_cell","ID3","svm_rbf",0.725640166592904
"erp","T_cell","TBX2","svm_rbf",0.656715585716052
"erp","T_cell","MYC","svm_rbf",0.711800464297957
"erp","T_cell","ID2","svm_rbf",0.731921908024301
"erp","T_cell","FOSB","svm_rbf",0.731514279263408
"erp","T_cell","SIX5","svm_rbf",0.634771618301323
"erp","T_cell","MAF","svm_rbf",0.760907183796063
"erp","T_cell","ESR1","svm_rbf",0.758623662599014
