"dataset","cluster","tf","deltaPagoda","cor_score_expr","anchor_sign","anchored_delta","flipped","weak_anchor"
"cz_influenza","classical_monocyte","NFATC2",4.50654589471241,-0.0485669659875097,-1,-4.50654589471241,TRUE,TRUE
"cz_influenza","classical_monocyte","POU2F1",4.52531469693347,-0.209670593683743,-1,-4.52531469693347,TRUE,FALSE
"cz_influenza","classical_monocyte","EGR1",4.54442320033026,0.509006864594576,1,4.54442320033026,FALSE,FALSE
"cz_influenza","classical_monocyte","EGR2",4.54899505180682,0.301176611978202,1,4.54899505180682,FALSE,FALSE
"cz_influenza","classical_monocyte","STAT3",4.60184477652549,0.246521624884237,1,4.60184477652549,FALSE,FALSE
"cz_influenza","classical_monocyte","FOXC1",4.62405148946363,0.130758385143187,1,4.62405148946363,FALSE,TRUE
"cz_influenza","classical_monocyte","MAFF",4.62411728994208,0.292304401232456,1,4.62411728994208,FALSE,FALSE
"cz_influenza","classical_monocyte","ZBTB1",4.6544626727852,-0.234491168243634,-1,-4.6544626727852,TRUE,FALSE
"cz_influenza","classical_monocyte","FOXO3",4.70830866481609,-0.0113765300727303,-1,-4.70830866481609,TRUE,TRUE
"cz_influenza","classical_monocyte","TBX21",4.84728080040497,0.0305894131587537,1,4.84728080040497,FALSE,TRUE
"cz_influenza","classical_monocyte","ZNF281",4.85015125660866,0.0082707486192614,1,4.85015125660866,FALSE,TRUE
"cz_influenza","classical_monocyte","CREB5",4.92048435377797,0.46278293356066,1,4.92048435377797,FALSE,FALSE
"cz_influenza","classical_monocyte","KLF7",4.97815067054523,0.0423322458037826,1,4.97815067054523,FALSE,TRUE
"cz_influenza","classical_monocyte","PRDM1",5.01923728824353,0.309920515972455,1,5.01923728824353,FALSE,FALSE
"cz_influenza","classical_monocyte","MAFG",5.10181775995296,-0.281032919966381,-1,-5.10181775995296,TRUE,FALSE
"cz_influenza","classical_monocyte","E2F2",5.14589868748019,-0.113085239642699,-1,-5.14589868748019,TRUE,TRUE
"cz_influenza","classical_monocyte","GATA3",5.16164126148246,0.00202952829090506,1,5.16164126148246,FALSE,TRUE
"cz_influenza","classical_monocyte","EGR4",5.31315120186871,0.050662036304748,1,5.31315120186871,FALSE,TRUE
"cz_influenza","classical_monocyte","JUN",5.37458349016072,0.179617080040288,1,5.37458349016072,FALSE,TRUE
"cz_influenza","classical_monocyte","JUND",5.41597860500802,-0.561347560401646,-1,-5.41597860500802,TRUE,FALSE
"cz_influenza","classical_monocyte","PLAG1",5.45159453134797,-0.0313030438377015,-1,-5.45159453134797,TRUE,TRUE
"cz_influenza","classical_monocyte","KLF10",5.46770451736399,-0.283489425770124,-1,-5.46770451736399,TRUE,FALSE
"cz_influenza","classical_monocyte","ID1",5.4718379383391,-0.466055375843146,-1,-5.4718379383391,TRUE,FALSE
"cz_influenza","classical_monocyte","E2F5",5.49325175048004,-0.0164643028503919,-1,-5.49325175048004,TRUE,TRUE
"cz_influenza","classical_monocyte","KLF6",5.54839695200991,0.521195942746455,1,5.54839695200991,FALSE,FALSE
"cz_influenza","classical_monocyte","KLF2",5.56701139858758,-0.0983712115327336,-1,-5.56701139858758,TRUE,TRUE
"cz_influenza","classical_monocyte","SMAD1",5.60736026208676,0.0817537894209498,1,5.60736026208676,FALSE,TRUE
"cz_influenza","classical_monocyte","FOSB",5.63797727676326,0.178957463991673,1,5.63797727676326,FALSE,TRUE
"cz_influenza","classical_monocyte","ID2",5.64759332993003,-0.414432987117419,-1,-5.64759332993003,TRUE,FALSE
"cz_influenza","classical_monocyte","STAT4",5.65023751949068,-0.0373669208767419,-1,-5.65023751949068,TRUE,TRUE
"cz_influenza","classical_monocyte","KLF5",5.76457700757665,0.0824899222761519,1,5.76457700757665,FALSE,TRUE
"cz_influenza","classical_monocyte","HES4",5.77970994201486,-0.50615482524873,-1,-5.77970994201486,TRUE,FALSE
"cz_influenza","classical_monocyte","SPI1",5.82032685289933,-0.13026547993103,-1,-5.82032685289933,TRUE,TRUE
"cz_influenza","classical_monocyte","ZEB1",5.85697648227667,-0.0382011825456844,-1,-5.85697648227667,TRUE,TRUE
"cz_influenza","classical_monocyte","JUNB",5.8656699730388,0.326202726622146,1,5.8656699730388,FALSE,FALSE
"cz_influenza","classical_monocyte","FOS",5.87765420898712,0.602006283340996,1,5.87765420898712,FALSE,FALSE
"cz_influenza","classical_monocyte","NFE2",6.07111721687079,0.542584705244912,1,6.07111721687079,FALSE,FALSE
"cz_influenza","classical_monocyte","IRF1",6.07827823342424,-0.321431768643081,-1,-6.07827823342424,TRUE,FALSE
"cz_influenza","classical_monocyte","ETS2",6.33548276465563,0.338366304615577,1,6.33548276465563,FALSE,FALSE
"cz_influenza","classical_monocyte","NR2C2",6.45252969640829,-0.166246630299074,-1,-6.45252969640829,TRUE,TRUE
"cz_influenza","classical_monocyte","CEBPB",6.50732996265525,-0.386461373133193,-1,-6.50732996265525,TRUE,FALSE
"cz_influenza","classical_monocyte","ELF1",6.83107314373698,-0.203291520500653,-1,-6.83107314373698,TRUE,FALSE
"cz_influenza","natural_killer_cell","JUND",-3.98536512156433,0.63375509045783,1,-3.98536512156433,FALSE,FALSE
"cz_influenza","natural_killer_cell","EGR1",-3.8459207501983,-0.103076409255197,-1,3.8459207501983,TRUE,TRUE
"cz_influenza","natural_killer_cell","RUNX3",-3.57872853370539,0.353852029873288,1,-3.57872853370539,FALSE,FALSE
"cz_influenza","natural_killer_cell","TCF4",-3.416134438252,0.0331264546816578,1,-3.416134438252,FALSE,TRUE
"cz_influenza","natural_killer_cell","TCF7L2",-3.0704430189846,-0.0143549279389016,-1,3.0704430189846,TRUE,TRUE
