"ko","panel","kind","anchor_pair","n_pairs_zeroed","tf","dz","dz_severe","anchor_sign","weak_anchor","expr_dir"
"ligandKO:AFDN","bottom","ligand","AFDN-EPHB2",1,"BRCA1",-0.000263845829844998,-0.000383882586105342,1,TRUE,-1
"ligandKO:AFDN","bottom","ligand","AFDN-EPHB2",1,"CEBPB",-3.12684197152263e-05,3.09598828492977e-05,1,FALSE,-1
"ligandKO:AFDN","bottom","ligand","AFDN-EPHB2",1,"RORA",-0.000314161358927873,-0.000565923267767675,-1,FALSE,1
"ligandKO:AFDN","bottom","ligand","AFDN-EPHB2",1,"ZBTB14",0.000188689713241254,0.000375617585153979,-1,TRUE,-1
"ligandKO:AFDN","bottom","ligand","AFDN-EPHB2",1,"EGR2",-0.000357144911177012,-0.000715894692401585,-1,TRUE,1
"ligandKO:AFDN","bottom","ligand","AFDN-EPHB2",1,"IRF9",-0.00106294788451176,-0.00180839486377062,1,TRUE,-1
"ligandKO:AFDN","bottom","ligand","AFDN-EPHB2",1,"FOXC1",-0.000671366391524285,-0.00108917651244511,1,TRUE,-1
"ligandKO:AFDN","bottom","ligand","AFDN-EPHB2",1,"FOXP1",-0.000947024378946278,-0.00189303810841583,-1,TRUE,1
"ligandKO:AFDN","bottom","ligand","AFDN-EPHB2",1,"ESR1",-0.000831051842400953,-0.00137236425285283,1,TRUE,-1
"ligandKO:AFDN","bottom","ligand","AFDN-EPHB2",1,"AHR",-0.000200364796789769,-0.00038680145121531,1,TRUE,-1
"ligandKO:AFDN","bottom","ligand","AFDN-EPHB2",1,"KLF10",-0.00194888580137003,-0.00367637648100037,1,TRUE,-1
"ligandKO:AFDN","bottom","ligand","AFDN-EPHB2",1,"ZBTB7C",-0.000385462726396785,-0.000757423345614302,1,TRUE,-1
"ligandKO:AFDN","bottom","ligand","AFDN-EPHB2",1,"FOXP3",-0.00128339118691582,-0.00218506923124087,1,TRUE,-1
"ligandKO:AFDN","bottom","ligand","AFDN-EPHB2",1,"NFATC2",-0.002185833516512,-0.00419098557174081,1,FALSE,-1
"ligandKO:AFDN","bottom","ligand","AFDN-EPHB2",1,"STAT2",-0.000718892565332264,-0.00142434501620311,1,FALSE,-1
"ligandKO:AFDN","bottom","ligand","AFDN-EPHB2",1,"RARG",-0.000950807713108742,-0.00166127952466648,1,TRUE,-1
"ligandKO:AFDN","bottom","ligand","AFDN-EPHB2",1,"XBP1",-0.00149643045142154,-0.00253168100179764,1,TRUE,-1
"ligandKO:AFDN","bottom","ligand","AFDN-EPHB2",1,"REL",-0.000851563880069754,-0.00115183080879343,1,TRUE,-1
"ligandKO:AFDN","bottom","ligand","AFDN-EPHB2",1,"POU2F2",-0.000479382673424949,-0.000958272360402671,-1,FALSE,1
"ligandKO:AFDN","bottom","ligand","AFDN-EPHB2",1,"IRF1",-0.00173967806414688,-0.00332542964486728,1,TRUE,-1
"ligandKO:AFDN","bottom","ligand","AFDN-EPHB2",1,"ETS2",-0.000676612979286424,-0.00129168016639889,1,FALSE,-1
"ligandKO:AFDN","bottom","ligand","AFDN-EPHB2",1,"TFEC",-0.000958219994521328,-0.00181837765988147,1,TRUE,-1
"ligandKO:AFDN","bottom","ligand","AFDN-EPHB2",1,"ITGB2",0.00122763285772156,0.00221211056578668,1,TRUE,1
"ligandKO:AFDN","bottom","ligand","AFDN-EPHB2",1,"POU2F1",-0.00051198659181894,-0.00101336105595002,1,FALSE,-1
"ligandKO:AFDN","bottom","ligand","AFDN-EPHB2",1,"JUN",-0.000748856549027101,-0.0013894588647378,1,TRUE,-1
"ligandKO:AFDN","bottom","ligand","AFDN-EPHB2",1,"CUX1",-0.00080074948531774,-0.00155357656758954,-1,TRUE,1
"ligandKO:AFDN","bottom","ligand","AFDN-EPHB2",1,"PLAG1",0.00448806256437734,0.00876395921162733,-1,TRUE,-1
"ligandKO:AFDN","bottom","ligand","AFDN-EPHB2",1,"JUND",-0.000895565962324288,-0.00141512211472451,1,TRUE,-1
"ligandKO:AFDN","bottom","ligand","AFDN-EPHB2",1,"FOSL2",-0.000785594658642219,-0.00131949350235889,1,FALSE,-1
"ligandKO:AFDN","bottom","ligand","AFDN-EPHB2",1,"NR1D1",8.25069049441944e-05,0.000272282664442229,1,FALSE,1
"ligandKO:AFDN","bottom","ligand","AFDN-EPHB2",1,"ZFY",4.21855061498852e-05,-0.000102663265958526,1,TRUE,1
"ligandKO:AFDN","bottom","ligand","AFDN-EPHB2",1,"FOSB",-0.000783553661163183,-0.00154141689469515,-1,FALSE,1
"ligandKO:AFDN","bottom","ligand","AFDN-EPHB2",1,"NR4A1",-4.0471839554501e-05,-8.62913052087432e-05,1,TRUE,-1
"ligandKO:AFDN","bottom","ligand","AFDN-EPHB2",1,"ATF4",-0.00183470688876445,-0.003730062109209,1,FALSE,-1
"ligandKO:AFDN","bottom","ligand","AFDN-EPHB2",1,"NFIL3",6.14572761563745e-05,0.000476614279806202,1,FALSE,1
"ligandKO:AFDN","bottom","ligand","AFDN-EPHB2",1,"STAT3",-0.000254838438963156,-0.000474389601686955,1,FALSE,-1
"ligandKO:AFDN","bottom","ligand","AFDN-EPHB2",1,"NFE2",-0.000710034463681015,-0.000903689292014358,1,TRUE,-1
"ligandKO:AFDN","bottom","ligand","AFDN-EPHB2",1,"MXI1",-9.9814752868024e-05,-5.86914271676157e-05,1,TRUE,-1
"ligandKO:AFDN","bottom","ligand","AFDN-EPHB2",1,"HIF1A",-1.83878702956184e-05,6.10554443973992e-05,1,FALSE,-1
"ligandKO:AFDN","bottom","ligand","AFDN-EPHB2",1,"NFKB2",0.000504343915853706,0.000953083666826903,1,FALSE,1
"ligandKO:AFDN","bottom","ligand","AFDN-EPHB2",1,"ATF3",-0.000625636363361838,-0.000650660497342211,1,FALSE,-1
"ligandKO:AFDN","bottom","ligand","AFDN-EPHB2",1,"HES4",0.00149374742358604,0.00293798457174206,1,FALSE,1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"ZBTB7A",-0.000233390457011649,-0.000441608996558886,-1,FALSE,1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"KLF6",-0.00243070475053556,-0.00488209662947633,-1,FALSE,1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"EGR1",-0.000138257886690165,-0.00026243480911675,-1,FALSE,1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"KLF4",-0.00160558521974988,-0.00312615417395561,-1,FALSE,1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"MEF2C",-8.43228635514888e-05,-3.40277085004313e-05,-1,TRUE,1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"NR4A2",-0.000370550909147912,-0.00050113655533624,1,TRUE,-1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"E2F5",0.000529741832012332,0.000808159843148951,1,TRUE,1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"FOXL2",0.000108780846434997,-2.07907952511814e-05,NA,FALSE,NA
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"EGR3",0.00103600233270027,0.00111803902513962,-1,TRUE,-1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"BHLHE40",0.000231569508707435,0.000335426692088777,-1,FALSE,-1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"RUNX3",-2.40274213907321e-05,-0.000176724133184122,-1,FALSE,1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"RAD21",-0.000380230516254508,-0.000738234658722043,1,TRUE,-1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"BCL11A",-0.00130594739687498,-0.00247071891832356,1,FALSE,-1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"GTF2I",0.000421683498799049,0.000540357687213183,1,TRUE,1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"CREB1",0.000205025223901193,0.000121514601280057,1,TRUE,1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"ELF2",-0.00161792516716504,-0.00345979972600607,-1,FALSE,1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"MAFB",-0.000795036230486034,-0.00156301372627018,-1,TRUE,1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"KLF2",-0.00312793518175549,-0.00570419344568085,-1,FALSE,1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"ATF5",-0.000468596437993091,-0.000845863691925174,1,FALSE,-1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"IRF8",-0.000858862110443024,-0.00172767717060578,1,FALSE,-1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"BDP1",-0.000101741829644994,-0.000227643566845599,1,TRUE,-1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"CREB5",-0.000582107717752682,-0.00111644347232212,1,FALSE,-1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"CEBPD",-0.000749797115341767,-0.0014836752933109,1,FALSE,-1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"HIVEP1",0.000998416792151469,0.00202338999482284,-1,TRUE,-1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"ETV7",0.000777248730954625,0.00159772134389069,-1,TRUE,-1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"POU4F1",-0.00153800016698714,-0.00260293284377611,-1,TRUE,1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"ID1",-0.00160821004998142,-0.00295455741123468,1,FALSE,-1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"HOXB2",-0.000643399810521538,-0.00123105779657627,1,TRUE,-1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"SPI1",-0.00156304136709146,-0.00302517895179574,-1,TRUE,1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"BCLAF1",-0.00289512478021569,-0.00576051919490471,-1,FALSE,1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"STAT1",-0.00113905404846126,-0.00224653736522126,1,FALSE,-1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"TCF7L2",-0.00152251905393515,-0.002807056646701,-1,FALSE,1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"BRCA1",-0.000263845829844998,-0.000383882586105342,1,TRUE,-1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"CEBPB",-3.12684197152263e-05,3.09598828492977e-05,1,FALSE,-1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"RORA",-0.000314161358927873,-0.000565923267767675,-1,FALSE,1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"ZBTB14",0.000188689713241254,0.000375617585153979,-1,TRUE,-1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"EGR2",-0.000357144911177012,-0.000715894692401585,-1,TRUE,1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"IRF9",-0.00106294788451176,-0.00180839486377062,1,TRUE,-1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"FOXC1",-0.000671366391524285,-0.00108917651244511,1,TRUE,-1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"FOXP1",-0.000947024378946278,-0.00189303810841583,-1,TRUE,1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"ESR1",-0.000831051842400953,-0.00137236425285283,1,TRUE,-1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"AHR",-0.000200364796789769,-0.00038680145121531,1,TRUE,-1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"KLF10",-0.00194888580137003,-0.00367637648100037,1,TRUE,-1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"ZBTB7C",-0.000385462726396785,-0.000757423345614302,1,TRUE,-1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"FOXP3",-0.00128339118691582,-0.00218506923124087,1,TRUE,-1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"NFATC2",-0.002185833516512,-0.00419098557174081,1,FALSE,-1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"STAT2",-0.000718892565332264,-0.00142434501620311,1,FALSE,-1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"RARG",-0.000950807713108742,-0.00166127952466648,1,TRUE,-1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"XBP1",-0.00149643045142154,-0.00253168100179764,1,TRUE,-1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"REL",-0.000851563880069754,-0.00115183080879343,1,TRUE,-1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"POU2F2",-0.000479382673424949,-0.000958272360402671,-1,FALSE,1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"IRF1",-0.00173967806414688,-0.00332542964486728,1,TRUE,-1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"ETS2",-0.000676612979286424,-0.00129168016639889,1,FALSE,-1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"TFEC",-0.000958219994521328,-0.00181837765988147,1,TRUE,-1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"ITGB2",0.00122763285772156,0.00221211056578668,1,TRUE,1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"POU2F1",-0.00051198659181894,-0.00101336105595002,1,FALSE,-1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"JUN",-0.000748856549027101,-0.0013894588647378,1,TRUE,-1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"CUX1",-0.00080074948531774,-0.00155357656758954,-1,TRUE,1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"PLAG1",0.00448806256437734,0.00876395921162733,-1,TRUE,-1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"JUND",-0.000895565962324288,-0.00141512211472451,1,TRUE,-1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"FOSL2",-0.000785594658642219,-0.00131949350235889,1,FALSE,-1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"NR1D1",8.25069049441944e-05,0.000272282664442229,1,FALSE,1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"ZFY",4.21855061498852e-05,-0.000102663265958526,1,TRUE,1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"FOSB",-0.000783553661163183,-0.00154141689469515,-1,FALSE,1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"NR4A1",-4.0471839554501e-05,-8.62913052087432e-05,1,TRUE,-1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"ATF4",-0.00183470688876445,-0.003730062109209,1,FALSE,-1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"NFIL3",6.14572761563745e-05,0.000476614279806202,1,FALSE,1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"STAT3",-0.000254838438963156,-0.000474389601686955,1,FALSE,-1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"NFE2",-0.000710034463681015,-0.000903689292014358,1,TRUE,-1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"MXI1",-9.9814752868024e-05,-5.86914271676157e-05,1,TRUE,-1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"HIF1A",-1.83878702956184e-05,6.10554443973992e-05,1,FALSE,-1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"NFKB2",0.000504343915853706,0.000953083666826903,1,FALSE,1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"ATF3",-0.000625636363361838,-0.000650660497342211,1,FALSE,-1
"pairKO:AFDN-EPHB2","bottom","pair","AFDN-EPHB2",1,"HES4",0.00149374742358604,0.00293798457174206,1,FALSE,1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"ZBTB7A",0.000382459645852444,3.1009855667023e-05,-1,FALSE,-1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"KLF6",0.000859201177690434,1.04200522504013e-05,-1,FALSE,-1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"EGR1",0.000750680038356689,6.22781066267191e-06,-1,FALSE,-1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"KLF4",-4.48476108658144e-05,1.78650473160044e-05,-1,FALSE,1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"MEF2C",0.000447637477987767,2.00786745767065e-05,-1,TRUE,-1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"NR4A2",0.000191561408564275,0,1,TRUE,1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"E2F5",0.00131400227061335,0.000184771723190857,1,TRUE,1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"FOXL2",1.25537663952093e-05,2.56598937751166e-05,NA,FALSE,NA
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"EGR3",0.000833139094574028,-1.86050816010033e-05,-1,TRUE,-1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"BHLHE40",0.00160877818053742,4.13236387331248e-05,-1,FALSE,-1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"RUNX3",0.00180805487795178,-4.36385825944721e-05,-1,FALSE,-1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"RAD21",7.1455562777059e-05,-6.38473119214401e-05,1,TRUE,1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"BCL11A",-0.000207708705282741,1.23320831597144e-05,1,FALSE,-1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"GTF2I",0.000611985246441619,0.000146401857125016,1,TRUE,1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"CREB1",0.000823204280652843,0.000112269580118591,1,TRUE,1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"ELF2",0.000740588859359237,-8.5131697939536e-05,-1,FALSE,-1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"MAFB",-1.18674065153542e-05,2.26334108068942e-05,-1,TRUE,1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"KLF2",-0.00085796858587548,-2.9471009496092e-05,-1,FALSE,1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"ATF5",0.000169135686539903,3.59234007973638e-06,1,FALSE,1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"IRF8",-0.000175829517465496,-9.77296473598395e-06,1,FALSE,-1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"BDP1",0.000413053850151211,4.25951581879009e-05,1,TRUE,1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"CREB5",-4.07156353250787e-05,-2.12568904784279e-05,1,FALSE,-1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"CEBPD",1.54399162904406e-05,-0.000116423460774782,1,FALSE,1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"HIVEP1",-0.000154058863677912,-0.000196082470805575,-1,TRUE,1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"ETV7",0.000390138927099297,1.41946105980702e-05,-1,TRUE,-1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"POU4F1",9.04995609537851e-05,-1.76568219325594e-05,-1,TRUE,-1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"ID1",-3.39894998403799e-05,0.000121617349488972,1,FALSE,-1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"HOXB2",1.78821952968706e-05,6.62085668908742e-05,1,TRUE,1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"SPI1",3.29663879124104e-05,-6.14110488516812e-06,-1,TRUE,-1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"BCLAF1",0.000139734294854449,1.1825684991835e-05,-1,FALSE,-1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"STAT1",-0.000128439884919147,2.40319165300913e-05,1,FALSE,-1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"TCF7L2",-0.000954499708474614,-3.90867721711425e-05,-1,FALSE,1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"BRCA1",0.000578033676627341,-2.11399430114424e-05,1,TRUE,1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"CEBPB",1.54847008365824e-05,-0.000131055257573893,1,FALSE,1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"RORA",0.000395041318443138,-3.79859635625275e-05,-1,FALSE,-1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"ZBTB14",0.00160131277689649,2.22542656634933e-05,-1,TRUE,-1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"EGR2",0.000360552085993687,1.68828447098242e-05,-1,TRUE,-1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"IRF9",-0.000412195761714891,2.30232600982897e-07,1,TRUE,-1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"FOXC1",-0.000490269196671333,-6.28948997877697e-06,1,TRUE,-1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"FOXP1",-3.08163433431395e-05,0.000101415747532988,-1,TRUE,1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"ESR1",-0.000619355964514722,9.69664405116139e-06,1,TRUE,-1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"AHR",-0.000112656057775587,-1.75162920104198e-05,1,TRUE,-1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"KLF10",-0.000496258538433504,7.93070058000331e-05,1,TRUE,-1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"ZBTB7C",-6.54460427212351e-05,-1.92077062110708e-05,1,TRUE,-1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"FOXP3",-0.000366543359646904,7.30613011160877e-06,1,TRUE,-1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"NFATC2",-0.000718855061006967,-1.85328302545475e-05,1,FALSE,-1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"STAT2",-0.000874951808757616,-3.39144985830616e-05,1,FALSE,-1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"RARG",-0.000175887994232103,-2.64403762332804e-06,1,TRUE,-1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"XBP1",7.47696925212042e-05,-1.5317037510689e-05,1,TRUE,1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"REL",-0.00124768458056571,-0.000350281346281418,1,TRUE,-1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"POU2F2",0.000315598087240595,4.11411810048776e-05,-1,FALSE,-1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"IRF1",-0.000235312654249557,-1.58197764523221e-05,1,TRUE,-1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"ETS2",-0.00089634836270634,-3.62648270303851e-05,1,FALSE,-1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"TFEC",-0.000606353939598901,1.03220450788133e-05,1,TRUE,-1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"ITGB2",-0.000577602387128967,-1.53441253291081e-05,1,TRUE,-1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"POU2F1",-0.000227604552752449,4.60264678285385e-05,1,FALSE,-1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"JUN",-0.00042877844752329,-5.88702539514245e-05,1,TRUE,-1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"CUX1",-0.000675562274422812,-3.62684051026809e-05,-1,TRUE,1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"PLAG1",0.00135969562431146,0.000148605013501844,-1,TRUE,-1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"JUND",-0.00248386499484028,-0.00014561754034805,1,TRUE,-1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"FOSL2",-0.000459431829122186,-0.000384715149965325,1,FALSE,-1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"NR1D1",-0.000608867017374377,-0.000123115327537561,1,FALSE,-1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"ZFY",-3.31336775472581e-05,-1.70394177966822e-05,1,TRUE,-1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"FOSB",-0.000832107799702304,-0.00019959653906959,-1,FALSE,1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"NR4A1",-0.000273785794441276,-0.000212354108470522,1,TRUE,-1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"ATF4",-0.000350763657496492,-0.000144075458908044,1,FALSE,-1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"NFIL3",-0.00173796498496797,-2.60909734922909e-05,1,FALSE,-1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"STAT3",-0.000473222674819488,-8.50206847143222e-05,1,FALSE,-1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"NFE2",-0.00054487401895714,-3.02661012496585e-05,1,TRUE,-1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"MXI1",-0.000542515462233088,3.8426524932538e-05,1,TRUE,-1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"HIF1A",-0.00106244555128936,-6.48119311146975e-06,1,FALSE,-1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"NFKB2",-0.000222811816360718,-0.000166927660371874,1,FALSE,-1
"receptorKO:SIGLEC5","bottom","receptor","SELPLG-SIGLEC5",1,"ATF3",-0.00130478705715817,-0.000120114390813116,1,FALSE,-1
